meeting_id,segment_id,AU01,AU02,AU04,AU06,AU12,AU15,AU17,AU25,head_pitch,head_yaw,head_roll,gaze_x,gaze_y
ES2002c,0,0.7346542874972025,0.5508224566777548,0.28508467972278595,0.11124210680524509,0.03594291644791762,0.3448878824710846,0.4216080109278361,0.9287527998288473,-0.9115801196797585,6.235194732427142,1.593666766132227,0.0,0.0
ES2002c,1,0.783410390218099,0.6028408706188202,0.30116773148377735,0.18635530521472296,0.17913376602033773,0.5648885667324066,0.5147400895754496,0.6805976033210754,0.9956006502467578,11.326627147390397,3.056876101617726,0.0,0.0
ES2002c,2,0.6192265947659811,0.5720557769139608,0.13166138778130212,0.2444654901822408,0.44079093138376874,0.45465654134750366,0.579433669646581,0.45427046219507855,-11.493302052906673,-6.91611461751596,-12.616139618806955,0.0,0.0
ES2002c,3,0.579672654469808,0.30246415734291077,0.26026079555352527,0.13919704655806223,0.10234123033781846,0.2892719308535258,0.5177764097849528,0.3201068490743637,-30.118529729609076,-0.7910480337658014,-28.193358643533994,0.0,0.0
ES2002c,4,0.3938414255777995,0.23726322253545126,0.36410750945409137,0.1825528343518575,0.06906552364428838,0.384381632010142,0.543565571308136,0.38143981496493023,-35.71627631676771,-8.294904751342957,-35.106484369924125,0.0,0.0
ES2002c,5,0.44836804270744324,0.3999308943748474,0.5048405031363169,0.27796367307504016,0.15584623316923776,0.18651148676872253,0.4519366919994354,0.25878997643788654,-41.71189436311628,-13.122201802417564,-24.53120362659979,0.0,0.0
ES2002c,6,0.56057275334994,0.4791966378688812,0.1737209012111028,0.09263017152746518,0.0641530230641365,0.3291639486948649,0.4906591276327769,0.12300765266021092,-30.286153234454776,7.277900193956316,-14.546406504169568,0.0,0.0
ES2002c,7,0.7018663088480631,0.5052272578080496,0.35743682583173114,0.3276541282733281,0.09853751957416534,0.5036310652891794,0.34837491313616437,0.9430108467737833,7.1836064329262905,26.60352859542775,-1.1235449046446189,0.0,0.0
ES2002c,8,0.6937452952067057,0.3913123706976573,0.7305118044217428,0.2401068111260732,0.13696950922409692,0.35267507036526996,0.40943093101183575,0.9734113216400146,-8.53351296955982,60.554569969283556,-10.995386639731985,0.0,0.0
ES2002c,9,0.7451706329981486,0.4376923243204753,0.5167127251625061,0.14972840249538422,0.04847111056248347,0.2073728715380033,0.3971322973569234,0.974111795425415,5.132508760990691,71.57450428387013,3.142653688012269,0.0,0.0
ES2002c,10,0.6404235363006592,0.43079973260561627,0.34669773280620575,0.302852804462115,0.2520367701848348,0.4730230172475179,0.48247163494427997,0.9010543823242188,-1.8240039437261686,56.902554501133295,-8.667537541535937,0.0,0.0
ES2002c,11,0.6589233676592509,0.4033202826976776,0.496447558204333,0.16784906884034476,0.13790964459379515,0.4279879033565521,0.5072633326053619,0.653819969544808,-17.412209466018936,32.60060873628725,-16.830687233085083,0.0,0.0
ES2002c,12,0.599180261294047,0.425522377093633,0.32467515269915265,0.21117997417847315,0.053213063006599746,0.21796980003515878,0.5229788621266683,0.9243672092755636,-15.313918070692878,14.394880027213867,-14.465944318409077,0.0,0.0
ES2002c,13,0.5828524231910706,0.33733277519543964,0.3686353911956151,0.18730149666468301,0.09242688119411469,0.32951171696186066,0.523520698149999,0.7332336604595184,-20.067094938505154,22.41162984319905,-15.835882972034435,0.0,0.0
