meeting_id,segment_id,AU01,AU02,AU04,AU06,AU12,AU15,AU17,AU25,head_pitch,head_yaw,head_roll,gaze_x,gaze_y
ES2002d,0,0.6331021984418234,0.32809678713480633,0.4163997719685237,0.25358177721500397,0.07538591946164767,0.3294789294401805,0.48796706398328143,0.8893827398618063,-11.851387170767863,23.82287345775192,-13.821532772841573,0.0,0.0
ES2002d,1,0.6820113062858582,0.40731221437454224,0.3575623234113057,0.38535234332084656,0.16681724786758423,0.2996043960253398,0.4475349386533101,0.9569020668665568,-4.986751341988934,19.239918377355888,-9.430276615075707,0.0,0.0
ES2002d,2,0.6088797847429911,0.38292569915453595,0.34037548179427785,0.5791399677594503,0.382015864054362,0.35726675391197205,0.28519895176092785,0.9899673064549764,2.0719849511060207,17.28906168315012,-7.2825631818507235,0.0,0.0
ES2002d,3,0.6584817369778951,0.37242355942726135,0.5112681289513906,0.5183965861797333,0.5289729436238607,0.512263168891271,0.4119798094034195,0.9818972945213318,2.683756672052595,30.89043336667058,-7.322690506241862,0.0,0.0
ES2002d,4,0.6913424730300903,0.3922005891799927,0.5999004344145457,0.3582813876370589,0.179215078552564,0.42342959841092426,0.4814837872982025,0.85059920946757,10.654691887530753,50.7145775364364,6.272832578762302,0.0,0.0
ES2002d,5,0.6641724904378256,0.5532585581143697,0.46292610963185626,0.5715355376402537,0.1910418247183164,0.5246048370997111,0.30479398369789124,0.9905460675557455,-2.0966572274142483,8.19482118381835,-15.77732808895441,0.0,0.0
ES2002d,6,0.6548414826393127,0.6615876952807108,0.39231396714846295,0.4790998101234436,0.1061703513065974,0.46644656856854755,0.34538379311561584,0.9794441064198812,-2.3292825039501035,6.689746011473571,-15.880554012146888,0.0,0.0
ES2002d,7,0.7099202871322632,0.5161677896976471,0.2896302392085393,0.2836160312096278,0.0801088126997153,0.6449401179949442,0.342482050259908,0.9885553320248922,0.5868813429063815,1.6390695532643138,-8.546913989064292,0.0,0.0
ES2002d,8,0.6683986385663351,0.5318568050861359,0.47260240217049915,0.42283380031585693,0.12892527878284454,0.5731151302655538,0.3229629397392273,0.9943480889002482,0.27212053566165384,8.40431507957666,-6.790857307557634,0.0,0.0
ES2002d,9,0.7207319736480713,0.5952749152978262,0.4746662825345993,0.42458973328272503,0.07182219624519348,0.49948127071062726,0.35976547996203107,0.9473746021588644,-2.1494523948388893,11.03984473937251,-12.181699754696167,0.0,0.0
ES2002d,10,0.7373249729474386,0.5426260630289713,0.447225679953893,0.45012423396110535,0.10818373163541158,0.3643212914466858,0.3584367632865906,0.9334558248519897,-1.5506773819848565,10.735630152765815,-11.798202509017388,0.0,0.0
ES2002d,11,0.708585778872172,0.5908952752749125,0.3010036846001943,0.41251816352208454,0.12060261269410451,0.28314414620399475,0.33856390913327533,0.9239263534545898,-4.502331942025617,14.103894586226096,-13.185000248612175,0.0,0.0
ES2002d,12,0.6797468066215515,0.4464759627978007,0.3820445736249288,0.281665379802386,0.08585729636251926,0.2828330546617508,0.36281469464302063,0.7303654899199804,-1.6212403543594387,18.131205032469403,-6.957137426621958,0.0,0.0
ES2002d,13,0.6687851150830587,0.42646661400794983,0.1372630757590135,0.46073858936627704,0.21232639253139496,0.6133336623509725,0.30911287168661755,0.9900046984354655,-6.0721444106401625,16.171866386798495,-5.321694626174473,0.0,0.0
ES2002d,14,0.6395690043767294,0.4146950344244639,0.19037887454032898,0.43780482312043506,0.18030083924531937,0.4444986780484517,0.3936559160550435,0.9106908837954203,-9.401445009062366,11.909732495854593,-15.929470929363015,0.0,0.0
ES2002d,15,0.6421283284823099,0.5302202006181082,0.28846973677476245,0.5167377491792043,0.15241303791602454,0.2851533492406209,0.4442407290140788,0.9629518389701843,-7.903959666610859,7.004439827645407,-15.293471696168423,0.0,0.0
ES2002d,16,0.6350588401158651,0.46140576402346295,0.41993674635887146,0.5113608539104462,0.1881240780154864,0.35569295287132263,0.35689887404441833,0.9329192042350769,-3.5161657852850383,9.562086052091288,-10.080874946439197,0.0,0.0
ES2002d,17,0.6656740307807922,0.5252720216910044,0.2674476206302643,0.45174187421798706,0.18911504745483398,0.3571687440077464,0.3827257752418518,0.9126747647921244,-3.369192880014307,13.661349181628546,-7.059720167641778,0.0,0.0
