meeting_id,segment_id,AU01,AU02,AU04,AU06,AU12,AU15,AU17,AU25,head_pitch,head_yaw,head_roll,gaze_x,gaze_y
ES2002a,0,0.5483553012212118,0.4215713044007619,0.3090303788582484,0.05519003172715505,0.07403559982776642,0.24777200321356455,0.4247927169005076,0.021781942574307323,-5.265265711705325,32.13691783159899,8.444559004833847,0.0,0.0
ES2002a,1,0.5434776345888773,0.36550287405649823,0.2624322324991226,0.05913868794838587,0.0690610520541668,0.24291783571243286,0.3905270497004191,0.039391848569115005,-4.591279611859215,31.855496568535983,8.862795560607287,0.0,0.0
ES2002a,2,0.6319228013356527,0.3601749887069066,0.6146530111630758,0.19306453317403793,0.11460354551672935,0.6055971384048462,0.4388727843761444,0.9266357024510702,41.22477203663898,74.86338017176139,43.90250148186788,0.0,0.0
ES2002a,3,0.615385890007019,0.2993227541446686,0.5917428036530813,0.17602523788809776,0.1565933165450891,0.6969795624415079,0.45082653562227887,0.548825112481912,23.58656909130923,63.76872962682405,26.313815406486707,0.0,0.0
ES2002a,4,0.5859137972195944,0.3694654256105423,0.6185078918933868,0.2598845462004344,0.17464609692494074,0.4997822642326355,0.4490571717421214,0.8299446105957031,25.557460759625126,65.01028804799655,28.242198207624398,0.0,0.0
ES2002a,5,0.5836141308148702,0.27939141790072125,0.3969197670618693,0.5017664531866709,0.33847091098626453,0.394077867269516,0.3673448959986369,0.9811596075693766,-17.6384156683914,37.31017715012315,-19.51424569890296,0.0,0.0
ES2002a,6,0.5457121630509695,0.3404898593823115,0.6287014385064443,0.34839851781725883,0.24685408299167952,0.5156589448451996,0.46373770634333294,0.7684632241725922,16.20024113488459,51.99115581112128,13.129053976339764,0.0,0.0
ES2002a,7,0.6156288584073385,0.347050537665685,0.3415672530730565,0.4532383332649867,0.3495159186422825,0.6216396689414978,0.34842294951279956,0.9508095781008402,-13.098969775346262,51.8299427110432,-19.28220405293771,0.0,0.0
ES2002a,8,0.5754687984784445,0.3329205910364787,0.6124557356039683,0.13668189942836761,0.04316226951777935,0.5152905285358429,0.4572755694389343,0.9787149230639139,-27.805005578906787,78.80238736616342,-30.355646720095923,0.0,0.0
ES2002a,9,0.5896417101224264,0.34522316853205365,0.5291034281253815,0.39629805088043213,0.25240421916047734,0.29110853870709735,0.3134191483259201,0.9974623521169027,-23.87408428481145,52.85172211811885,-34.00140166675787,0.0,0.0
