meeting_id,segment_id,AU01,AU02,AU04,AU06,AU12,AU15,AU17,AU25,head_pitch,head_yaw,head_roll,gaze_x,gaze_y
ES2004b,0,0.6530267794926962,0.45795562863349915,0.358215793967247,0.17263750235239664,0.14099809527397156,0.49575215578079224,0.45746131738026935,0.7040927112102509,13.890768497484322,54.11954154750568,17.414187468504604,0.0,0.0
ES2004b,1,0.8119816184043884,0.5458103617032369,0.40029755731423694,0.29497971137364704,0.2633400211731593,0.5739839871724447,0.4989527761936188,0.5004145329197248,-12.567326113804855,29.258995796427225,-22.473097288505432,0.0,0.0
ES2004b,2,0.5403173168500265,0.35291122396787006,0.3435128803054492,0.1195072556535403,0.09476863717039426,0.24125298857688904,0.6359336574872335,0.403220534324646,-13.546595621212921,29.598720500280194,-11.227578348393124,0.0,0.0
ES2004b,3,0.6124746104081472,0.4667782684167226,0.2767088860273361,0.14779999355475107,0.21144542594750723,0.48091665903727215,0.41578848163286847,0.6996723115444183,-7.688539923935385,-12.608794039918605,-6.750285682128124,0.0,0.0
ES2004b,4,0.43673157691955566,0.21610897779464722,0.3628590553998947,0.09003965680797894,0.031895954782764115,0.23223410050074259,0.33580705523490906,0.6664170225461324,-16.153175917127154,-15.513459570610626,2.6857879379107703,0.0,0.0
ES2004b,5,0.48266686002413434,0.2061647226413091,0.5322840213775635,0.04656687751412392,0.028962456931670506,0.21354827284812927,0.3801376024881999,0.4931824170053005,-18.198495143712254,-17.925766698519425,6.585164191842877,0.0,0.0
ES2004b,6,0.7443311214447021,0.5273082156976064,0.15719058737158775,0.38901353379090625,0.15986730655034384,0.6084478795528412,0.40098076065381366,0.5760509967803955,-6.908263254998315,15.939263212225853,-15.443643633006943,0.0,0.0
ES2004b,7,0.705617090066274,0.4394681453704834,0.1871443490187327,0.3062035044034322,0.22489730268716812,0.41991948584715527,0.4316211740175883,0.6669577173888683,-2.288010969790052,1.2532719285372682,-9.667364233145992,0.0,0.0
ES2004b,8,0.6709038813908895,0.47453223665555316,0.401027391354243,0.14505643645922342,0.06313685141503811,0.5939805010954539,0.554035077492396,0.6868529220422109,-0.09523138019054371,8.623306564619625,-6.27955712284118,0.0,0.0
ES2004b,9,0.7639788587888082,0.5533044238885244,0.5671151578426361,0.16310886045296988,0.056854650378227234,0.6664166450500488,0.45257341861724854,0.4872906009356181,-8.808021828991002,27.601606907660848,-10.329187730900138,0.0,0.0
ES2004b,10,0.7936755021413168,0.47398193677266437,0.4946385423342387,0.13337444514036179,0.05541833179692427,0.479148010412852,0.3917453388373057,0.5211052807668844,-11.587815125423065,29.282971081499994,-12.949434269604007,0.0,0.0
ES2004b,11,0.7893054286638895,0.5120507081349691,0.4470839997132619,0.12571943054596582,0.0736280878384908,0.5588286916414896,0.47287458181381226,0.6121316303809484,-12.241437575329043,30.780015568105686,-12.825954409087686,0.0,0.0
ES2004b,12,0.7613697250684103,0.3379936118920644,0.380887637535731,0.11648993442455928,0.0664413720369339,0.48110052943229675,0.44463610649108887,0.24125596384207407,-13.026475493073349,31.567652797171302,-13.338761126947064,0.0,0.0
ES2004b,13,0.7500053842862447,0.40494075417518616,0.5240087111790975,0.10479092846314113,0.043288337687651314,0.6257238984107971,0.43701083461443585,0.4521200420955817,-9.971486329673375,27.371584029249835,-12.32504522391693,0.0,0.0
ES2004b,14,0.703769862651825,0.3553878962993622,0.5286252697308859,0.0926651731133461,0.018816852010786533,0.6378380358219147,0.41095391909281415,0.35011500616868335,1.061102202433699,23.178772502177953,-9.37994532313701,0.0,0.0
ES2004b,15,0.7715620398521423,0.42278135816256207,0.4840642313162486,0.12525580078363419,0.04750414751470089,0.6700994173685709,0.4775933523972829,0.6498129144310951,0.8758016101398184,21.373959357286648,-12.156114899954021,0.0,0.0
ES2004b,16,0.7462279200553894,0.3639856477578481,0.41029269496599835,0.07792173326015472,0.01775098716219266,0.5595530867576599,0.4505164623260498,0.37688737610975903,-1.9898014015336454,19.92183507514562,-11.988621982254868,0.0,0.0
ES2004b,17,0.7002590696016947,0.36906057596206665,0.2693495402733485,0.07936653246482213,0.01976291835308075,0.5405465960502625,0.43417585889498395,0.11026367048422496,-3.1180709912701787,16.696243398464684,-12.212966509315173,0.0,0.0
ES2004b,18,0.6867288748423258,0.34263354539871216,0.2477963666121165,0.0848502442240715,0.017183201387524605,0.5387866596380869,0.43505581219991046,0.459544042746226,-7.797892326791353,20.998020826663698,-14.552142224444651,0.0,0.0
ES2004b,19,0.7128786444664001,0.49454795320828754,0.5569049219290415,0.12419829269250234,0.06653409575422604,0.7559146682421366,0.4565942883491516,0.7633430361747742,-9.086354500118404,36.13602943708199,-18.97419641720766,0.0,0.0
