meeting_id,segment_id,AU01,AU02,AU04,AU06,AU12,AU15,AU17,AU25,head_pitch,head_yaw,head_roll,gaze_x,gaze_y
ES2004d,0,0.4653622508049011,0.14524201303720474,0.28649356961250305,0.09451734771331151,0.023498763019839924,0.13274349023898444,0.4412219226360321,0.08586858430256446,-23.07707703386424,22.250414001744712,-1.6059269715622373,0.0,0.0
ES2004d,1,0.42518340547879535,0.15102224548657736,0.21906796097755432,0.08554704984029134,0.01616439161201318,0.2591038445631663,0.5059527357419332,0.567937433719635,-16.63565667801247,18.387125897235805,-7.400626115076001,0.0,0.0
ES2004d,2,0.46988136569658917,0.20127669473489126,0.446959728995959,0.05663048724333445,0.013904966103533903,0.19467362264792124,0.3922133147716522,0.4819043514629205,-7.107193261495422,2.2577927787370466,-6.895057814026816,0.0,0.0
ES2004d,3,0.48224640885988873,0.22805984814961752,0.6454138855139414,0.04579193269213041,0.018249061579505604,0.2354300171136856,0.26923034091790515,0.7224840720494589,-6.233671159713727,-7.880627488135159,-4.929593313065199,0.0,0.0
ES2004d,4,0.5895960529645284,0.3298409928878148,0.2469945748647054,0.05337197706103325,0.017348053244253,0.15943332016468048,0.378266175587972,0.18546376128991446,-8.021797133258206,-0.8162104246804013,-5.429874996241892,0.0,0.0
ES2004d,5,0.4755207697550456,0.2192273810505867,0.17790755132834116,0.05734049528837204,0.014060436437527338,0.17907887448867163,0.4317603309949239,0.3063204387823741,-8.779873846128087,11.91328790977361,-4.341284415023694,0.0,0.0
ES2004d,6,0.4394074281056722,0.1463183065255483,0.24241441984971365,0.06101366256674131,0.014064245857298374,0.2962444971005122,0.5124509235223135,0.028023578537007172,-8.754936113354722,21.638301073488265,-5.429493606429489,0.0,0.0
ES2004d,7,0.42159274220466614,0.18559746692577997,0.2944211810827255,0.07748217756549518,0.021747228379050892,0.3754544605811437,0.4536241094271342,0.5066282997528712,-11.73452201869869,5.994325792230988,3.466388009147406,0.0,0.0
ES2004d,8,0.4840646783510844,0.2286407674352328,0.4022479901711146,0.10871913780768712,0.0579070703436931,0.2992599854866664,0.49657393495241803,0.7268003424008688,-19.611682486431484,5.703704527427477,6.576296701687386,0.0,0.0
ES2004d,9,0.5119272172451019,0.2528464545806249,0.12910529971122742,0.194344624876976,0.12949660265197357,0.2977486029267311,0.5545139710108439,0.05745593272149563,-19.486799865931797,14.049226014495268,-1.8365596167835878,0.0,0.0
ES2004d,10,0.4977051019668579,0.17419300973415375,0.2085635413726171,0.13330932706594467,0.09826315939426422,0.28263644377390545,0.49522607525189716,0.011265800489733616,-27.20339014589005,19.107227038271876,-1.9542581295993136,0.0,0.0
ES2004d,11,0.4764474133650462,0.26105039815107983,0.24653983612855276,0.19219690561294556,0.1601420703033606,0.38018715381622314,0.4195902446905772,0.009959192015230656,-28.76503604300596,25.435067658397667,-1.1460217021356334,0.0,0.0
ES2004d,12,0.5392957230408987,0.17737619082132974,0.2334494243065516,0.17755180597305298,0.1338462010025978,0.3385411699612935,0.4375979502995809,0.005837810943679263,-31.961231263960773,21.541378520751483,-4.788593634231042,0.0,0.0
ES2004d,13,0.5321470300356547,0.1941177099943161,0.21388322611649832,0.16044975320498148,0.08707402274012566,0.33045994738737744,0.45277996857961017,0.014289187888304392,-39.57030722518737,14.3208202776707,-5.977245797369658,0.0,0.0
ES2004d,14,0.4832972586154938,0.2845866133769353,0.13493870198726654,0.3959189752737681,0.27835699915885925,0.6224411129951477,0.550752580165863,0.2017494017879168,-29.082999744067802,8.300997392317543,-2.971642598981813,0.0,0.0
ES2004d,15,0.4881330728530884,0.29986436168352765,0.08188181805113952,0.19967403014500937,0.16478442028164864,0.5093064804871877,0.5655327836672465,0.32499630004167557,-14.840518607336593,2.007308329843687,1.1819570566964428,0.0,0.0
ES2004d,16,0.41823768615722656,0.17786876360575357,0.20876915752887726,0.12851024170716605,0.13361674609283605,0.3539356589317322,0.5225060184796652,0.047038035467267036,-8.199556687453939,12.313494630461099,2.802500977571803,0.0,0.0
ES2004d,17,0.5500216086705526,0.20163900156815848,0.31891706585884094,0.09355020523071289,0.01788683111468951,0.235574871301651,0.4328261117140452,0.12868696947892508,-0.22846020433139158,22.99725749368676,7.286587519779296,0.0,0.0
ES2004d,18,0.4038727581501007,0.19974262515703836,0.3586413562297821,0.1072959452867508,0.07048834363619487,0.21707497288783392,0.43393879135449726,0.200435238579909,-19.554617495674105,4.960048676771655,1.576206511185523,0.0,0.0
ES2004d,19,0.40953047076861065,0.2867790535092354,0.33112099518378574,0.11103412757317226,0.1026614544292291,0.23690407474835715,0.4685645004113515,0.3820413053035736,-23.10323498842077,-3.6232102459295494,-3.8585569850857575,0.0,0.0
ES2004d,20,0.517983098824819,0.3284825533628464,0.2905759463707606,0.1379615180194378,0.07670577118794124,0.24821589887142181,0.4789972056945165,0.5093289682020744,-11.307174648107797,2.311046802002339,-4.979778373114933,0.0,0.0
ES2004d,21,0.7230860590934753,0.4087538570165634,0.4358258744080861,0.16538946578900018,0.1529553271830082,0.5235860745112101,0.48780177036921185,0.8943931063016256,-5.12284454221585,2.9801878596076556,-5.137571120630786,0.0,0.0
ES2004d,22,0.6286574204762777,0.4283929069836934,0.32951833804448444,0.09100745369990666,0.11372566968202591,0.41987008849779767,0.5510693192481995,0.7597065567970276,-10.443114206048866,-1.6260195021830255,-4.915435965440449,0.0,0.0
ES2004d,23,0.5883121291796366,0.41049285729726154,0.36469151079654694,0.13263361901044846,0.05968555870155493,0.27472388247648877,0.47922784090042114,0.6687447627385458,-5.017328346699737,3.730482035252796,-1.3342356836949287,0.0,0.0
ES2004d,24,0.5617726643880209,0.23518478373686472,0.24680479367574057,0.11358676850795746,0.04670280714829763,0.37276647984981537,0.5544925928115845,0.4494803889344136,0.13582985831234348,15.474955666020863,1.4674479819854132,0.0,0.0
ES2004d,25,0.4964897135893504,0.13323267797629038,0.2970619350671768,0.10775620490312576,0.013556524800757567,0.48251838485399884,0.49468739827473956,0.12163043891390164,1.4171230782148203,21.297098810015825,3.745634202415945,0.0,0.0
ES2004d,26,0.44651854038238525,0.18170088032881418,0.5654128591219584,0.07029598206281662,0.01938333424429099,0.3234444409608841,0.3027855356534322,0.3800709570447604,-14.752921781513434,3.823008607216176,0.2088558018865003,0.0,0.0
ES2004d,27,0.3257169822851817,0.13053735345602036,0.5740562876065572,0.06879992534716924,0.029845795904596645,0.14119339237610498,0.3896950880686442,0.24861565604805946,-20.5985447407056,-12.71286474932239,-0.10975327856543138,0.0,0.0
ES2004d,28,0.33054593205451965,0.1509350116054217,0.5036355753739675,0.04642354945341746,0.026004511242111523,0.30750258763631183,0.3199966847896576,0.05222156643867493,-14.341585368809847,-14.62285725213735,-4.185676232734829,0.0,0.0
ES2004d,29,0.3825208842754364,0.24051291743914285,0.5078972230354944,0.049054561803738274,0.028533071279525757,0.21103628973166147,0.3332938253879547,0.2526484814782937,-17.625450337428145,-14.19443869336967,-4.839332845476092,0.0,0.0
ES2004d,30,0.7189367810885111,0.43401198585828143,0.3673541744550069,0.4038887321949005,0.36891210079193115,0.3290749688943227,0.3404151101907094,0.9820629556973776,3.507407727563207,4.094518939914315,-3.529513571151918,0.0,0.0
ES2004d,31,0.6885183850924174,0.5049916207790375,0.24723639090855917,0.19791187594334284,0.24605372548103333,0.36894399921099347,0.43796177705128986,0.7516412834326426,-23.386503208750344,-0.5718701659821025,-1.2200643553278385,0.0,0.0
ES2004d,32,0.7777576446533203,0.6201320091883341,0.16810638209184012,0.22816427052021027,0.19443650295337042,0.3936103979746501,0.46223530173301697,0.9561204314231873,-12.984084450124078,0.10275485344669082,-5.2971918457212235,0.0,0.0
ES2004d,33,0.6864973107973734,0.4669353167215983,0.24314358830451965,0.5589541792869568,0.45203620195388794,0.30059883495171863,0.26022904614607495,0.9975098172823588,4.343342899833019,14.657174010445914,4.196442936873464,0.0,0.0
ES2004d,34,0.6591844956080118,0.4887631932894389,0.15658608078956604,0.39758046964804333,0.24773056556781134,0.384304682413737,0.2936624139547348,0.8935679197311401,6.289144592416264,14.038352895263097,7.4850306549299495,0.0,0.0
ES2004d,35,0.7052171428998312,0.674191395441691,0.1425346409281095,0.6072043975194296,0.5752400557200114,0.31936579942703247,0.2602742364009221,0.9085504015286764,-0.2643377417143708,12.873345272674433,1.6309877300166136,0.0,0.0
ES2004d,36,0.6192077000935873,0.48595792055130005,0.20398410658041635,0.6286589801311493,0.5916894972324371,0.3560697982708613,0.28367773691813153,0.9815159241358439,-1.6400498186010315,19.00476035851054,-6.824098035838326,0.0,0.0
ES2004d,37,0.3889518678188324,0.2715256114800771,0.17322112619876862,0.15044978260993958,0.135490403821071,0.36204203963279724,0.33455121517181396,0.20401424479981264,-13.813739789175832,18.532132352318985,-1.563706219870402,0.0,0.0
ES2004d,38,0.7760225534439087,0.5132651527722677,0.25146811703840893,0.20969624817371368,0.08062141264478366,0.40598104397455853,0.43205973505973816,0.8016277054945627,-3.322631330340361,12.516777177570702,-3.6753553317683623,0.0,0.0
ES2004d,39,0.7383248805999756,0.4580061038335164,0.34453461567560834,0.19177034248908362,0.1038853997985522,0.37217407921950024,0.4102957646052043,0.4612140903870265,-2.2490142088816403,13.989080677706506,-2.4957010645974442,0.0,0.0
ES2004d,40,0.7182862957318624,0.5104052126407623,0.45645756522814435,0.31333960096041363,0.2690008729696274,0.45064717531204224,0.5083993275960287,0.8115334709485372,39.29082318025774,28.514463154963156,30.47475268891482,0.0,0.0
ES2004d,41,0.6370359659194946,0.5678116679191589,0.4185049633185069,0.32806243499120075,0.3668828109900157,0.28550272683302563,0.4447663426399231,0.991272509098053,101.5762509840712,65.2336939015014,104.21222806716004,0.0,0.0
ES2004d,42,0.7257778843243917,0.6037643253803253,0.3879660914341609,0.33435168862342834,0.34257425864537555,0.21745089193185171,0.42518529295921326,0.9744133949279785,97.43002139508447,67.67231339804046,101.8137288165852,0.0,0.0
ES2004d,43,0.6585983236630758,0.655470073223114,0.3814170906941096,0.31848448514938354,0.37847447395324707,0.32888075709342957,0.44550148646036786,0.9784454902013143,97.62646977095513,67.15721855582221,101.35481986789758,0.0,0.0
ES2004d,44,0.762070099512736,0.7226479053497314,0.4934501548608144,0.43765564759572345,0.32169299324353534,0.4898153444131215,0.39107486605644226,0.9980306029319763,87.83372970024618,68.76862000899149,91.23836380315076,0.0,0.0
ES2004d,45,0.6727355718612671,0.6263570388158163,0.42864840229352313,0.5239072740077972,0.3922920872767766,0.2629537855585416,0.38049264748891193,0.9710718592007955,73.78481703379428,68.22096059195891,77.52651689975528,0.0,0.0
ES2004d,46,0.7188703815142313,0.6004706621170044,0.35090066989262897,0.2751702219247818,0.24444947143395743,0.4283535952369372,0.41531933347384137,0.4890218401948611,26.849756345583234,16.763810365388824,33.939216044605125,0.0,0.0
ES2004d,47,0.4981089433034261,0.28997528553009033,0.2742033749818802,0.13247637450695038,0.09262927869955699,0.5786623855431875,0.37045591076215106,0.30078582434604567,-10.034823898422657,-42.99942203915676,3.5531908038760935,0.0,0.0
ES2004d,48,0.46343008677164715,0.1939642479022344,0.3039282262325287,0.09244594722986221,0.06668162594238917,0.5326636135578156,0.38396958510080975,0.21158836781978607,-8.512985972629531,-46.33766464121794,-2.1402912441627255,0.0,0.0
ES2004d,49,0.46314457058906555,0.24472247064113617,0.38455089926719666,0.11244218548138936,0.05702615280946096,0.5542867581049601,0.4155932168165843,0.09836779348552227,-6.335235178508758,-44.751581180672986,-3.2910669152610654,0.0,0.0
ES2004d,50,0.6483355363210043,0.3761625985304515,0.19158735374609628,0.12927217533191046,0.06943158184488614,0.48243574301401776,0.4396503468354543,0.4190673480431239,3.3424484855314596,-11.552618826503812,1.4531500975231861,0.0,0.0
ES2004d,51,0.694564700126648,0.42234612504641217,0.20372254153092703,0.15112508833408356,0.06324133897821109,0.595974842707316,0.42058131098747253,0.39097611668209237,4.598525762777444,1.7721691738275425,6.277796745343586,0.0,0.0
ES2004d,52,0.5592619578043619,0.38209595282872516,0.34416623413562775,0.12609450767437616,0.08126032042006652,0.6510993639628092,0.3968403140703837,0.3732281768073638,-7.250659996449337,-27.285806898105946,5.7896123217199955,0.0,0.0
ES2004d,53,0.571940024693807,0.3832735518614451,0.30279184381167096,0.14488951861858368,0.06376169621944427,0.5878627796967825,0.40808841586112976,0.5005103846391042,-6.988754442459236,-30.80952911833872,7.386643081198069,0.0,0.0
ES2004d,54,0.6341062784194946,0.3809463679790497,0.3689090857903163,0.12777583301067352,0.05250105013449987,0.6029377977053324,0.37983205914497375,0.45716962218284607,3.5027820950279196,2.5869224521817458,7.1483160180637855,0.0,0.0
ES2004d,55,0.6329089005788168,0.4158741732438405,0.2113483597834905,0.09681506206591924,0.043639195462067924,0.5759071906407675,0.38688523570696515,0.6473094622294108,7.250182916270023,17.93383715902115,8.212757347533183,0.0,0.0
ES2004d,56,0.5832025607426962,0.3523345987002055,0.29052642981211346,0.09655912220478058,0.033868204802274704,0.578544537226359,0.5068073272705078,0.4741560022036235,3.7276813156059316,12.699730426199475,7.8814644223166574,0.0,0.0
ES2004d,57,0.6192947228749593,0.3360038797060649,0.26646936933199566,0.07804905126492183,0.02375472957889239,0.5858672161897024,0.487958699464798,0.4256922701994578,2.097191037533737,10.186129399594451,7.40082484989512,0.0,0.0
ES2004d,58,0.6452342669169108,0.3589286307493846,0.2257064332564672,0.07744054992993672,0.025591164206465084,0.5641966164112091,0.4985683759053548,0.4399467209974925,3.3160074314349477,11.990898280512214,7.567150838598366,0.0,0.0
ES2004d,59,0.6073466539382935,0.3935581644376119,0.2236739844083786,0.11497368415196736,0.04116749328871568,0.3861054331064224,0.4336473345756531,0.4166976610819499,1.6786742921371924,5.492517817805293,6.552544257002995,0.0,0.0
ES2004d,60,0.5891862114270529,0.4063367446263631,0.2792113224665324,0.11663859089215596,0.0455633228023847,0.43650639553864795,0.3932003974914551,0.06397668396433194,-4.617493471577849,-13.429156803020954,6.044325652432778,0.0,0.0
ES2004d,61,0.5458706219991049,0.36994922161102295,0.18819633622964224,0.1268493855992953,0.07836628705263138,0.2690293490886688,0.3453187942504883,0.3404355024298032,-4.927005503321776,-23.78729984767888,6.729230192356954,0.0,0.0
ES2004d,62,0.4834698537985484,0.32831892371177673,0.282194380958875,0.13498625655968985,0.04544303504129251,0.27879088123639423,0.40906421343485516,0.00900861481204629,-4.267112970134402,-19.45027880716728,3.766261800726715,0.0,0.0
ES2004d,63,0.5536446670691172,0.43162535627683,0.23904396096865335,0.13189734518527985,0.06841021279493968,0.4170001695553462,0.45776992042859393,0.2884207709381978,-1.6224879242243488,-3.8077276855757787,6.506755898893728,0.0,0.0
ES2004d,64,0.6178189317385355,0.3661748766899109,0.16070903092622757,0.14445267617702484,0.05833512792984644,0.6188506384690603,0.3917494018872579,0.6252970614780983,6.80487225007046,6.1932448009845595,8.916410104612929,0.0,0.0
ES2004d,65,0.6953136920928955,0.47379443049430847,0.21773585677146912,0.22968476017316183,0.22681881487369537,0.30526450276374817,0.3787238597869873,0.6231953899065653,10.273181146020102,15.30329366098602,9.688175357923491,0.0,0.0
ES2004d,66,0.5571959813435873,0.4252259433269501,0.23463226358095804,0.26539207498232525,0.26268263161182404,0.4614320794741313,0.5483352939287821,0.2892269492925455,-6.254749151089975,-14.595030725431577,9.943114283228383,0.0,0.0
ES2004d,67,0.5828266541163126,0.4475180208683014,0.16292299330234528,0.1746189296245575,0.10937099779645602,0.38380322853724164,0.5035881797472636,0.030415159339706104,-5.468912689570057,-12.955289366848703,7.653371203172135,0.0,0.0
ES2004d,68,0.6010297934214274,0.4716886480649312,0.18454966942469278,0.21013454099496207,0.08826434488097827,0.352839728196462,0.36524616678555805,0.27460996930797893,-17.070582084497506,11.704120884979103,-10.547676305078811,0.0,0.0
ES2004d,69,0.7443462411562601,0.49008724093437195,0.38039620717366535,0.12143440296252568,0.05999260892470678,0.443144549926122,0.5248750746250153,0.18310712774594626,-28.079417140500045,28.564631250816063,-29.106071649756547,0.0,0.0
ES2004d,70,0.4627022345860799,0.25732844074567157,0.506786972284317,0.16591106603542963,0.09514582343399525,0.461814820766449,0.45294498403867084,0.42039333780606586,-60.3917117084554,59.785056892775295,-57.656950652031064,0.0,0.0
ES2004d,71,0.5561021665732065,0.26275527973969776,0.4956674675146739,0.10924566288789113,0.03413578619559606,0.48589343825976056,0.4449041287104289,0.37987346450487774,-65.98856860197806,59.48824496803187,-64.05794488868264,0.0,0.0
ES2004d,72,0.5997608304023743,0.4573652446269989,0.42399269342422485,0.16291275123755136,0.0910791705052058,0.4326198498408,0.4683503806591034,0.5944290161132812,-61.742034576906605,57.576227510257866,-62.716940503596454,0.0,0.0
ES2004d,73,0.5475031534830729,0.41128767530123395,0.5170251528422037,0.32425016661485034,0.18617011358340582,0.2053451438744863,0.45926056305567425,0.5295591155687968,-49.36057177734407,56.170377849071706,-52.843065054453014,0.0,0.0
ES2004d,74,0.5113301575183868,0.4081955949465434,0.3979598383108775,0.46412572264671326,0.4322356581687927,0.2075335035721461,0.4027394652366638,0.7209228873252869,-48.13355289357106,52.52320688641904,-52.41555945798917,0.0,0.0
ES2004d,75,0.47238777081171673,0.43456360697746277,0.438141405582428,0.47196197509765625,0.5072966615358988,0.4103352427482605,0.4772725800673167,0.6985043386618296,-50.34924160320677,52.1357404618476,-54.77230053702914,0.0,0.0
ES2004d,76,0.5571484267711639,0.4093200961748759,0.47362114985783893,0.40857280294100445,0.35157683367530507,0.23415248841047287,0.4548979898293813,0.4793730328480403,-28.867093290803826,26.149306071619502,-31.665800155002973,0.0,0.0
ES2004d,77,0.750617504119873,0.5506896873315176,0.32078038280208904,0.21905617167552313,0.05812586719791094,0.21472146113713583,0.482172429561615,0.3675188223520915,8.50093653745685,0.1894585057791159,6.226860837703996,0.0,0.0
ES2004d,78,0.6327130595842997,0.46209227045377094,0.2322025348742803,0.09259004642566045,0.04065288479129473,0.5783504446347555,0.3717779020468394,0.6356092492739359,10.726529931871104,15.574291937753783,11.984816458218582,0.0,0.0
ES2004d,79,0.6394416391849518,0.5044423639774323,0.27307842671871185,0.13089081893364587,0.04280791183312734,0.34806924561659497,0.4400191903114319,0.41009774804115295,2.602166703897782,0.19847333644803675,12.38264263113935,0.0,0.0
ES2004d,80,0.5590158104896545,0.37310107549031574,0.26756370067596436,0.12489480276902516,0.06418238580226898,0.5557810465494791,0.39620880285898846,0.03412101293603579,-4.106515355919242,-13.521425305356566,12.96658889040961,0.0,0.0
ES2004d,81,0.6156745751698812,0.32360755403836566,0.2718724509080251,0.08253565430641174,0.03574612488349279,0.3021116505066554,0.45942723751068115,0.15902825320760408,-3.0544960171148285,5.760974112173069,11.520931273936384,0.0,0.0
ES2004d,82,0.5314146876335144,0.3725180427233378,0.17161256074905396,0.11812974512577057,0.05349446460604668,0.3630606730779012,0.5039713084697723,0.09713776471714179,-2.9815581985822583,6.739692135724382,10.083506694802379,0.0,0.0
ES2004d,83,0.49187493324279785,0.31109769145647687,0.1763377239306768,0.11097933848698933,0.03988180123269558,0.4907420078913371,0.37458565831184387,0.028801202308386564,-2.3796930784326773,-8.481571264893525,7.189190097509235,0.0,0.0
ES2004d,84,0.46573135256767273,0.4166985750198364,0.38732781012852985,0.13138738771279654,0.05556522185603777,0.40265245238939923,0.34410935640335083,0.10830289497971535,-3.201916214288845,-25.056511510890655,5.556858155853823,0.0,0.0
ES2004d,85,0.5244170526663462,0.3809150755405426,0.37072446942329407,0.13424737254778543,0.045916495844721794,0.6113246083259583,0.4189840654532115,0.2433949944873651,0.8542972101901114,-21.404719673578782,4.984038795241578,0.0,0.0
ES2004d,86,0.5274126827716827,0.3662162125110626,0.34536704421043396,0.1037876084446907,0.04747858767708143,0.4581529249747594,0.4155505796273549,0.2642366662621498,0.9716419262871397,-6.869141824032158,4.559654702926962,0.0,0.0
ES2004d,87,0.6551708976427714,0.5124193926652273,0.22380312780539194,0.1417979598045349,0.0503347801665465,0.4793566515048345,0.44918129841486615,0.46401103648046654,0.7467621057492487,-8.858389568130283,5.274954946701572,0.0,0.0
ES2004d,88,0.5831665595372518,0.4124900996685028,0.2063444753487905,0.1161483700076739,0.03495056865115961,0.3348535696665446,0.47235779960950214,0.10356995649635792,0.6405905429349855,-4.051416803507803,9.13445695703584,0.0,0.0
ES2004d,89,0.6424993475278219,0.31509805222352344,0.4121200342973073,0.10920985788106918,0.026838168501853943,0.29208241403102875,0.4886014262835185,0.6022291680177053,8.265155154139281,11.206366333302256,10.746221349399043,0.0,0.0
ES2004d,90,0.6995972990989685,0.5118035475413004,0.26609668632348377,0.18449598054091135,0.11744038822750251,0.39371032019456226,0.5146888097127279,0.39013148347536725,-0.04401773336150564,13.89721016510362,-0.9141089790773632,0.0,0.0
ES2004d,91,0.5582367579142252,0.47624821464220685,0.31584855914115906,0.21334542085727057,0.09342241163055102,0.32156285146872204,0.5498860677083334,0.36247052252292633,-40.2684511943723,35.97083152114926,-42.95443731853927,0.0,0.0
ES2004d,92,0.5958189169565836,0.4627947509288788,0.38739583392937976,0.20590335875749588,0.10109566648801167,0.36703847845395404,0.5054635306199392,0.5946729828914007,-70.41950524169133,60.38883351005318,-70.2626203592366,0.0,0.0
ES2004d,93,0.4652060667673747,0.18696567912896475,0.36865446468194324,0.08484850078821182,0.02759020651380221,0.5030971566836039,0.37045760949452716,0.11592293468614419,-38.93465623403991,19.973183281342298,-32.096173673498946,0.0,0.0
ES2004d,94,0.4248221019903819,0.275390088558197,0.4010503391424815,0.0990203320980072,0.03589294385164976,0.48173409700393677,0.3671477735042572,0.009723435000826916,-35.623398649124574,5.998543911578641,-30.210453265884144,0.0,0.0
