segment_id,p_happy,p_angry,p_sad,p_neutral
0,0.56046,0.001331,0.311465,0.126744
1,0.648692,0.013827,0.242105,0.095376
2,0.796345,0.012139,0.014959,0.176557
3,0.438418,0.000358,0.348356,0.212867
4,0.091179,0.000375,0.068117,0.840329
5,0.051743,0.000944,0.074953,0.87236
6,0.290512,3.3e-05,0.00259,0.706866
7,0.513129,0.000818,0.003037,0.483016
8,0.542691,0.000637,0.005477,0.451196
9,0.674846,0.000998,0.005216,0.31894
10,0.787295,6.1e-05,0.000663,0.211981
11,0.817301,3e-06,0.001346,0.18135
12,0.41442,9e-05,0.003891,0.581599
13,0.258783,0.000348,0.001783,0.739086
14,0.745625,0.000432,0.006354,0.247589
15,0.409884,0.000675,0.002974,0.586467
16,0.092571,0.003332,0.000971,0.903127
17,0.013628,0.000298,0.000457,0.985617
18,0.226272,0.000238,0.000347,0.773143
19,0.680848,0.000634,0.001262,0.317256
20,0.264487,0.000564,0.00205,0.732899
21,0.12416,2.9e-05,0.000143,0.875668
22,0.116689,3.1e-05,0.000949,0.882331
23,0.292133,0.002143,0.001592,0.704132
24,0.031585,0.001837,0.00231,0.964269
25,0.121511,0.000377,0.005124,0.872988
26,0.119054,0.000269,0.002719,0.877958
27,0.259226,0.000151,0.002633,0.737991
28,0.168737,0.582614,0.001544,0.247105
29,0.091169,0.361042,0.000185,0.547604
30,0.112808,0.001957,0.000285,0.884949
31,0.337141,0.00163,0.000808,0.660421
32,0.148341,0.000112,0.000193,0.851354
33,0.12224,0.000884,0.001006,0.87587
34,0.462823,0.005975,0.000763,0.530438
35,0.102319,0.000222,0.000465,0.896993
36,0.018977,0.002578,4.2e-05,0.978404
37,0.024915,0.000897,0.000117,0.974072
38,0.007211,0.000958,0.000126,0.991704
39,0.100765,0.000541,0.000181,0.898513
40,0.412608,0.003482,0.0014,0.58251
41,0.404432,0.000316,0.002026,0.593226
42,0.346071,2.5e-05,0.003329,0.650575
43,0.38699,0.000182,0.004555,0.608272
44,0.07863,0.00039,0.000268,0.920712
45,0.020423,0.000178,0.000119,0.97928
46,0.105141,6.1e-05,0.000628,0.89417
47,0.039632,2.8e-05,0.00103,0.959311
48,0.052819,0.00019,0.000171,0.946821
49,0.228313,0.000213,0.000121,0.771353
50,0.052069,0.000563,0.000855,0.946513
51,0.030997,0.001869,0.000375,0.96676
52,0.038321,0.000462,0.00013,0.961087
53,0.205174,0.000672,0.000703,0.793451
54,0.10525,0.004196,0.001672,0.888881
55,0.144132,0.005362,0.001499,0.849007
56,0.061528,0.001215,0.000825,0.936433
57,0.127592,8.4e-05,0.001114,0.87121
58,0.331287,0.00227,0.010844,0.655599
59,0.125069,0.000393,0.001355,0.873184
60,0.191201,0.000589,0.000719,0.807491
61,0.116551,0.002539,0.000704,0.880205
62,0.459468,0.001147,0.00081,0.538574
63,0.30786,0.00672,0.005354,0.680066
64,0.285275,0.006691,0.004511,0.703523
65,0.471186,0.001862,0.011516,0.515437
66,0.33928,0.000972,0.004639,0.65511
67,0.005853,0.000527,0.003387,0.990232
68,0.05166,0.000339,0.011173,0.936828
69,0.436123,9.7e-05,0.000802,0.562978
70,0.112472,0.000738,0.001628,0.885162
71,0.259205,0.000152,0.00148,0.739164
72,0.808378,0.005373,0.004223,0.182026
73,0.563268,0.001477,0.000351,0.434903
74,0.47336,5.7e-05,0.000866,0.525717
75,0.091265,4e-05,0.024159,0.884536
76,0.183184,0.000373,0.003269,0.813174
77,0.03851,0.000792,4.9e-05,0.960649
78,0.017677,0.000435,8.2e-05,0.981806
79,0.035689,0.000156,4.7e-05,0.964108
80,0.242598,0.003414,0.000169,0.753818
81,0.43452,0.000231,0.001441,0.563808
82,0.754005,6.1e-05,0.007436,0.238499
83,0.678959,0.000906,0.004367,0.315768
84,0.157195,0.000152,0.007723,0.83493
85,0.56975,0.000349,0.008133,0.421768
86,0.434997,0.000115,0.000874,0.564014
87,0.587101,0.00498,0.033034,0.374885
88,0.479624,0.004796,0.054541,0.461039
89,0.203565,0.000526,0.020812,0.775096
90,0.420731,0.001071,0.013982,0.564215
91,0.204763,0.028185,0.01148,0.755572
92,0.28625,0.059303,0.193932,0.460516
93,0.706735,0.003667,0.282187,0.007411
94,0.678588,0.000717,0.220185,0.100511
95,0.521822,0.019663,0.123481,0.335033
96,0.227311,0.000395,0.060415,0.711879
97,0.267002,0.000665,0.028902,0.703431
98,0.559366,0.000211,0.048555,0.391867
99,0.356609,0.000276,0.529261,0.113854
100,0.050698,0.000329,0.053538,0.895435
101,0.107936,5.3e-05,0.025252,0.86676
102,0.291443,1.9e-05,0.022459,0.686079
103,0.139193,0.000478,0.004695,0.855634
104,0.03942,0.000262,0.008794,0.951525
105,0.020001,3.9e-05,0.004261,0.975699
106,0.009473,5.6e-05,0.006978,0.983493
107,0.021094,2.9e-05,0.007093,0.971784
108,0.011028,1.5e-05,0.002096,0.986861
109,0.003395,6e-06,0.013586,0.983013
110,0.022566,2.5e-05,0.002751,0.974658
111,0.012474,1.7e-05,0.001082,0.986427
112,0.068746,3.2e-05,0.04631,0.884912
113,0.056679,7.5e-05,0.02965,0.913595
114,0.095936,0.000559,0.064105,0.8394
115,0.582999,6.4e-05,0.299626,0.117311
116,0.379796,0.00075,0.004603,0.614851
117,0.152226,0.000513,0.001997,0.845264
118,0.049238,0.000331,0.003159,0.947272
119,0.18309,0.000166,0.000872,0.815873
120,0.018404,8.1e-05,0.000589,0.980926
121,0.122206,0.000861,0.001335,0.875597
122,0.064021,0.002031,0.006741,0.927208
123,0.181156,0.001276,0.036798,0.78077
124,0.107618,9.8e-05,0.01963,0.872654
125,0.189032,4.2e-05,0.000151,0.810774
126,0.155597,0.0001,0.002063,0.84224
127,0.040748,1e-05,0.036652,0.92259
128,0.107353,1.9e-05,0.224974,0.667654
129,0.344495,2.9e-05,0.521053,0.134422
130,0.164197,0.000874,0.086631,0.748298
131,0.143727,2.9e-05,0.022581,0.833664
132,0.595512,0.000221,0.061817,0.34245
133,0.128211,0.000148,0.03711,0.834531
134,0.039251,5.8e-05,0.105959,0.854732
135,0.069228,0.000403,0.036777,0.893592
136,0.147502,0.004772,0.056159,0.791567
137,0.102475,0.002818,0.036248,0.858459
138,0.223209,4.6e-05,0.001581,0.775164
139,0.061728,0.000103,0.021618,0.916552
140,0.006261,2.5e-05,0.001387,0.992328
141,0.006256,5.8e-05,0.012025,0.981661
142,0.055261,0.000326,0.019951,0.924462
143,0.160005,0.000294,0.026344,0.813356
144,0.31494,0.000734,0.133113,0.551213
145,0.45927,0.003826,0.015783,0.521121
146,0.058292,0.001643,0.003639,0.936426
147,0.01301,0.000139,0.013631,0.97322
148,0.121348,0.000225,0.013304,0.865123
149,0.179204,0.000723,0.149109,0.670964
150,0.053751,7.6e-05,0.020566,0.925607
151,0.022999,0.000158,0.000242,0.9766
152,0.001741,3.8e-05,0.00021,0.998011
153,0.111029,0.000463,0.039431,0.849077
154,0.249068,0.111811,0.222494,0.416628
155,0.010517,0.000205,0.003178,0.9861
156,0.008925,0.000562,7.6e-05,0.990437
157,0.041321,0.00047,0.001932,0.956277
158,0.023048,0.000128,0.002582,0.974242
159,0.09218,0.000106,0.003795,0.903919
160,0.098414,9.9e-05,0.008312,0.893175
161,0.234768,0.000144,0.025107,0.73998
162,0.006595,8.3e-05,0.144503,0.84882
163,0.003907,0.000114,0.002839,0.99314
164,0.01277,0.000335,0.005466,0.981429
165,0.128736,0.000221,0.22138,0.649662
166,0.036542,0.001999,0.387758,0.573701
167,0.193597,0.000383,0.542941,0.263079
168,0.073091,0.00042,0.005326,0.921163
169,0.005702,2.9e-05,0.00134,0.99293
170,0.16763,9.8e-05,0.038141,0.794131
171,0.092373,1.9e-05,0.010006,0.897602
172,0.221366,8.6e-05,0.013572,0.764977
173,0.086677,5.8e-05,0.08622,0.827045
174,0.434233,2.3e-05,0.244641,0.321102
175,0.458864,1.8e-05,0.040672,0.500445
176,0.49342,3.1e-05,0.046469,0.46008
177,0.347396,0.00014,0.384301,0.268162
178,0.119218,6.5e-05,0.306766,0.573952
179,0.094883,3.5e-05,0.008172,0.896909
180,0.577705,1.2e-05,0.011139,0.411143
181,0.5641,2e-06,0.132702,0.303196
182,0.343952,1e-06,0.348716,0.307332
183,0.638957,9.2e-05,0.0657,0.29525
184,0.531151,0.014313,0.149337,0.305199
185,0.162787,8.5e-05,0.016427,0.820701
186,0.006016,0.000288,0.00063,0.993066
187,0.013327,0.001038,0.0011,0.984535
188,0.059851,2e-05,0.010682,0.929447
189,0.097175,1.5e-05,0.061354,0.841456
190,0.292947,6.3e-05,0.263647,0.443343
191,0.231526,0.000111,0.52337,0.244993
192,0.347755,5e-05,0.157771,0.494424
193,0.343893,0.000533,0.000475,0.655099
194,0.08999,0.00176,0.000128,0.908122
195,0.173009,0.002637,0.000266,0.824088
196,0.133671,0.005622,0.000525,0.860182
197,0.302917,0.000314,0.000114,0.696655
198,0.371421,4e-06,0.000196,0.628379
199,0.349545,0.000533,0.000278,0.649644
200,0.102928,0.00677,0.001054,0.889248
201,0.125135,0.02511,0.006272,0.843482
202,0.275024,0.001413,0.003381,0.720182
203,0.101477,0.001278,0.006871,0.890374
204,0.169823,0.000523,0.004706,0.824948
205,0.163222,0.000316,0.000497,0.835966
206,0.438035,0.002204,0.000632,0.559129
207,0.914614,0.000122,0.001087,0.084177
208,0.012313,9.5e-05,0.000256,0.987337
209,0.007581,0.000176,0.007053,0.98519
210,0.003648,0.000214,0.001919,0.994219
211,0.011882,0.000341,0.003552,0.984224
212,0.015016,0.00097,0.008455,0.97556
213,0.136109,9.3e-05,0.000605,0.863193
214,0.080459,5.4e-05,0.001026,0.918461
215,0.027779,0.000207,0.000454,0.97156
216,0.043625,2.5e-05,0.010795,0.945555
217,0.151017,0.000236,0.00101,0.847737
218,0.11729,0.001898,0.000303,0.880508
219,0.089509,0.001469,0.002098,0.906924
220,0.058241,0.000398,0.000414,0.940947
221,0.546939,0.000222,1.9e-05,0.45282
222,0.747576,0.000215,0.000354,0.251855
223,0.638949,0.009569,0.003974,0.347508
224,0.279283,0.000687,0.001605,0.718424
225,0.350281,0.000122,0.001746,0.647851
226,0.302672,0.000287,0.018039,0.679003
227,0.776535,0.006367,0.004909,0.212188
228,0.221344,0.00832,0.010011,0.760325
229,0.09005,0.000129,0.002537,0.907284
230,0.015036,3.9e-05,0.00252,0.982405
231,0.035043,7.9e-05,0.003635,0.961242
232,0.055925,4.2e-05,0.006606,0.937427
233,0.134519,3.2e-05,0.119024,0.746424
234,0.084004,0.000278,0.039909,0.875809
235,0.209352,0.000152,0.140645,0.649851
236,0.42371,1.7e-05,0.007277,0.568997
237,0.407966,3.2e-05,0.104233,0.48777
238,0.380356,0.000154,0.286192,0.333297
239,0.437801,0.000775,0.048502,0.512922
240,0.019518,0.002335,0.00038,0.977767
241,0.365238,0.00028,0.002793,0.631689
242,0.054515,0.00048,0.011241,0.933765
243,0.000784,3.3e-05,0.001481,0.997703
244,0.095784,0.001394,0.004527,0.898295
245,0.042897,0.020263,0.000868,0.935971
246,0.006255,0.003907,0.001593,0.988245
247,0.038789,8.2e-05,0.002313,0.958815
248,0.013595,2e-06,0.000313,0.986089
249,0.056493,4.2e-05,0.000836,0.942629
250,0.099707,0.010874,0.038175,0.851244
251,0.075715,3.7e-05,0.002232,0.922015
252,0.2529,2.8e-05,0.009744,0.737328
253,0.042525,5.8e-05,0.083425,0.873992
254,0.052975,2.8e-05,0.065198,0.8818
255,0.196451,2.2e-05,0.236973,0.566554
256,0.029018,3.7e-05,0.024674,0.946271
257,0.031897,0.000153,0.01853,0.94942
258,0.285091,0.000195,0.015511,0.699203
259,0.672036,6e-06,0.017823,0.310135
260,0.058949,1.3e-05,0.013827,0.927211
261,0.032637,1.2e-05,0.018245,0.949106
262,0.148115,5.9e-05,0.036167,0.81566
263,0.03974,0.000101,0.083747,0.876413
264,0.06536,0.00052,0.032539,0.90158
265,0.02523,0.000113,0.013534,0.961124
266,0.370447,1.7e-05,0.029134,0.600403
267,0.457919,0.000205,0.073491,0.468385
268,0.138315,0.000636,0.078056,0.782993
269,0.075151,8.9e-05,0.019525,0.905235
270,0.092661,0.000248,0.174905,0.732186
271,0.015483,3.2e-05,0.23691,0.747575
272,0.178093,1.3e-05,0.453013,0.368881
273,0.037681,8.8e-05,0.366248,0.595983
274,0.053433,2.2e-05,0.048766,0.897779
275,0.021236,4e-06,0.003221,0.97554
276,0.129339,6e-06,0.006604,0.864051
277,0.032651,1.1e-05,0.084377,0.882961
278,0.016971,0.000148,0.138,0.844882
279,0.142086,0.0001,0.046221,0.811592
280,0.395771,0.000451,0.069246,0.534531
281,0.225061,1.9e-05,0.045227,0.729692
282,0.12807,0.000139,0.010026,0.861766
283,0.296169,0.00131,0.254424,0.448097
284,0.142797,1.5e-05,0.522604,0.334584
285,0.423051,8e-06,0.353072,0.223869
286,0.436174,5.1e-05,0.395852,0.167923
287,0.381258,0.00193,0.016841,0.599972
288,0.396027,0.000186,0.022626,0.58116
289,0.24754,9e-06,0.095742,0.65671
290,0.505501,0.000209,0.007355,0.486934
291,0.498495,0.000934,0.000518,0.500053
292,0.40965,0.000585,0.001653,0.588111
293,0.295862,0.000227,0.000949,0.702962
294,0.040924,0.001773,0.000187,0.957116
295,0.043547,0.00352,0.000607,0.952325
296,0.040613,0.000345,0.00062,0.958421
297,0.047144,0.000221,0.000657,0.951978
298,0.130184,0.001429,0.002,0.866387
299,0.230932,0.001469,0.001507,0.766092
300,0.10754,0.000938,0.003934,0.887589
301,0.020356,0.000408,0.002716,0.976521
302,0.319155,0.000382,0.09188,0.588584
303,0.084923,0.000235,0.000242,0.9146
304,0.067966,0.000123,0.002727,0.929184
305,0.114072,0.000273,0.006633,0.879021
306,0.044112,0.001796,0.004251,0.949841
307,0.090388,7.1e-05,0.39456,0.514981
308,0.081146,2e-06,0.896989,0.021863
309,0.155586,8.1e-05,0.446134,0.3982
310,0.394502,0.001239,0.368707,0.235552
311,0.274465,0.000187,0.01035,0.714998
312,0.068575,9.4e-05,0.082424,0.848907
313,0.662781,0.000548,0.288419,0.048252
314,0.775428,0.001029,0.015805,0.207738
315,0.48617,0.001899,0.00513,0.5068
316,0.564453,7.1e-05,0.011934,0.423542
317,0.396663,0.000204,0.192874,0.410259
318,0.725051,1.3e-05,0.065388,0.209549
319,0.104704,1.6e-05,0.031057,0.864222
320,0.506575,5.6e-05,0.112047,0.381322
321,0.478098,2e-06,0.423143,0.098756
322,0.753245,0.002657,0.007134,0.236964
323,0.025779,6.2e-05,0.001601,0.972558
324,0.380488,5.7e-05,0.041005,0.57845
325,0.208161,2.4e-05,0.069302,0.722513
326,0.149333,7e-06,0.043389,0.807272
327,0.074123,2.7e-05,0.458538,0.467312
328,0.040477,0.000103,0.080316,0.879103
329,0.04235,0.000272,0.029461,0.927917
330,0.516465,0.000636,0.016399,0.4665
331,0.044601,0.000127,0.072733,0.882538
332,0.520791,0.000126,0.077018,0.402066
333,0.14446,0.000288,0.015612,0.83964
334,0.191787,9.8e-05,0.028742,0.779374
335,0.067512,0.000246,0.003437,0.928804
336,0.152705,0.001785,0.059268,0.786242
337,0.024947,4e-05,0.058284,0.916728
338,0.051124,2.2e-05,0.011078,0.937776
339,0.37861,0.000142,0.139626,0.481622
340,0.076373,7.2e-05,0.321831,0.601725
341,0.168505,0.003808,0.012665,0.815022
342,0.260093,0.051377,0.079749,0.608781
343,0.126767,0.020356,0.438091,0.414786
344,0.027822,3e-06,0.916827,0.055347
345,0.014347,1e-05,0.955474,0.030169
346,0.118168,0.005813,0.152335,0.723684
347,0.228433,0.001695,0.313346,0.456527
348,0.170695,0.001478,0.662571,0.165256
349,0.217146,0.001578,0.72494,0.056337
350,0.589143,0.018481,0.182246,0.210129
351,0.609876,0.04184,0.154121,0.194163
352,0.65779,0.008088,0.161108,0.173014
353,0.117891,0.012201,0.353101,0.516807
354,0.146505,0.000295,0.177593,0.675608
355,0.636408,0.005029,0.253222,0.105341
356,0.589256,0.00098,0.202005,0.207759
357,0.774955,0.000375,0.024954,0.199717
358,0.128495,8.1e-05,0.054411,0.817013
359,0.034718,5e-06,0.010752,0.954525
360,0.016545,0.000105,0.039943,0.943408
361,0.006518,0.000718,0.052544,0.94022
362,0.025676,4.2e-05,0.024252,0.950029
363,0.056497,1.8e-05,0.009356,0.934129
364,0.19512,0.000201,0.042308,0.76237
365,0.126712,0.001163,0.039862,0.832263
366,0.038314,0.00035,0.015181,0.946155
367,0.129051,0.000276,0.015139,0.855534
368,0.404601,0.000428,0.00342,0.59155
369,0.30221,0.000525,0.043589,0.653677
370,0.080919,0.000292,0.182898,0.735891
371,0.069888,4.1e-05,0.368881,0.561189
372,0.176991,0.000118,0.189143,0.633748
373,0.128247,6.3e-05,0.053107,0.818583
374,0.054444,2.6e-05,0.284208,0.661322
375,0.088699,3.6e-05,0.054514,0.856751
376,0.222667,0.000183,0.08168,0.69547
377,0.096417,0.00013,0.021136,0.882317
378,0.447492,1.4e-05,0.067506,0.484987
379,0.038552,4e-06,0.041079,0.920365
380,0.003591,1e-06,0.012822,0.983585
381,0.007209,6.2e-05,0.008992,0.983737
382,0.657179,9.3e-05,0.04218,0.300547
383,0.499062,3e-05,0.272299,0.228609
384,0.191997,3.2e-05,0.043075,0.764896
385,0.154958,9.6e-05,0.055616,0.78933
386,0.036431,4.2e-05,0.00979,0.953737
387,0.019036,3.1e-05,0.00329,0.977643
388,0.048926,8.6e-05,0.010712,0.940276
389,0.182032,1.7e-05,0.015611,0.80234
390,0.265304,1.9e-05,0.007496,0.727181
391,0.310541,2e-05,0.001859,0.68758
392,0.425573,0.0,0.029726,0.5447
393,0.161084,2e-06,0.058588,0.780326
394,0.386441,3e-06,0.036325,0.577231
395,0.318436,9.1e-05,0.192561,0.488912
396,0.39386,0.000176,0.001443,0.60452
397,0.147029,6.3e-05,0.006258,0.846649
398,0.135756,5e-06,0.157525,0.706715
399,0.111531,5e-06,0.19035,0.698114
400,0.459568,2.8e-05,0.150672,0.389732
401,0.204846,0.000262,0.035523,0.759369
402,0.347403,1.6e-05,0.009103,0.643478
403,0.559177,0.000115,0.03525,0.405459
404,0.742546,0.001316,0.01067,0.245468
405,0.049753,3.6e-05,0.047216,0.902995
406,0.251941,0.000485,0.048639,0.698935
407,0.52051,0.003951,0.00989,0.465649
408,0.113493,0.000283,0.003807,0.882417
409,0.094885,0.000162,0.009712,0.895242
410,0.067894,0.000244,0.016442,0.91542
411,0.329766,4.8e-05,0.032804,0.637382
412,0.850377,0.000167,0.008554,0.140902
413,0.619188,4.1e-05,0.131661,0.249111
414,0.210437,1.8e-05,0.115961,0.673584
415,0.181471,0.000145,0.010072,0.808312
416,0.125159,3.7e-05,0.018899,0.855905
417,0.243055,5.9e-05,0.200161,0.556726
418,0.224674,1.4e-05,0.034043,0.741269
419,0.129578,1.3e-05,0.019479,0.85093
420,0.040988,0.000709,0.002507,0.955796
421,0.066884,0.066331,0.020289,0.846495
422,0.075302,0.031849,0.041276,0.851572
423,0.216202,0.002328,0.040106,0.741364
424,0.264541,0.001838,0.176457,0.557164
425,0.116098,0.001622,0.448966,0.433314
426,0.199825,0.001502,0.089317,0.709356
427,0.047127,0.000121,0.023956,0.928795
428,0.411549,0.000122,0.014801,0.573528
429,0.157168,1.6e-05,0.011564,0.831252
430,0.321002,1.8e-05,0.015545,0.663434
431,0.146572,0.000449,0.036223,0.816756
432,0.062678,0.000421,0.019738,0.917163
433,0.31308,0.018573,0.080941,0.587406
434,0.04186,0.002978,0.238871,0.716291
435,0.167815,0.000356,0.052473,0.779356
436,0.157699,0.004475,0.050844,0.786982
437,0.036975,0.001229,0.010342,0.951454
438,0.104569,8.7e-05,0.030683,0.864662
439,0.236013,6.9e-05,0.012271,0.751647
440,0.053114,0.000394,0.019744,0.926748
441,0.053203,0.001554,0.035985,0.909258
442,0.041857,0.000489,0.075228,0.882427
443,0.369063,1.7e-05,0.022941,0.607979
444,0.066123,5.3e-05,0.019696,0.914128
445,0.050371,0.00072,0.055597,0.893312
446,0.033762,0.000189,0.015784,0.950265
447,0.025926,6e-06,0.00584,0.968228
448,0.030813,3.1e-05,0.009877,0.959279
449,0.028426,0.001002,0.002769,0.967803
450,0.152317,0.00016,0.002233,0.845289
451,0.216126,6.5e-05,0.029965,0.753843
452,0.138065,0.000102,0.03694,0.824893
453,0.034137,0.000156,0.003127,0.962579
454,0.229861,0.00023,0.00181,0.768099
455,0.194727,6.8e-05,0.333325,0.47188
456,0.430294,1e-06,0.477546,0.092159
457,0.498581,0.000215,0.393062,0.108141
458,0.861476,0.02774,0.040864,0.069921
459,0.912579,0.005308,0.007349,0.074763
460,0.620296,0.009456,0.026094,0.344154
461,0.204999,3.5e-05,0.441424,0.353542
462,0.342466,0.000128,0.178254,0.479152
463,0.539719,3e-05,0.006802,0.45345
464,0.582892,4.2e-05,0.00385,0.413215
465,0.383446,2.1e-05,0.026764,0.58977
466,0.279251,3.1e-05,0.073178,0.647539
467,0.025388,0.000102,0.097467,0.877043
468,0.192585,0.00035,0.006263,0.800801
469,0.203059,0.000687,0.001327,0.794927
470,0.093164,0.000274,0.003066,0.903495
471,0.038521,7.4e-05,0.008033,0.953373
472,0.051211,0.000334,0.025708,0.922747
473,0.125186,3.9e-05,0.00273,0.872045
474,0.051798,8.7e-05,0.009226,0.93889
475,0.061285,0.000165,0.018615,0.919935
476,0.185616,0.000116,0.00603,0.808238
477,0.57779,0.000372,0.022274,0.399564
478,0.347178,3.7e-05,0.005395,0.647389
479,0.691806,7.4e-05,0.014836,0.293284
480,0.099321,7e-06,0.002479,0.898193
481,0.123247,5e-05,0.007331,0.869371
482,0.119192,0.003334,0.026568,0.850906
483,0.025079,0.001827,0.009742,0.963351
484,0.025211,9.2e-05,0.022324,0.952374
485,0.503044,1.5e-05,0.038358,0.458582
486,0.297835,1.2e-05,0.001907,0.700246
487,0.091927,0.000102,0.011305,0.896667
488,0.074084,0.000257,0.008767,0.916892
489,0.050997,0.000125,0.001683,0.947196
490,0.101869,5.8e-05,0.043223,0.85485
491,0.123025,0.000153,0.054914,0.821908
492,0.277875,2.3e-05,0.051851,0.670251
493,0.227649,2.2e-05,0.11742,0.654908
494,0.567696,3.4e-05,0.053323,0.378947
495,0.304469,9.3e-05,0.039775,0.655663
496,0.528141,0.00017,0.032636,0.439052
497,0.015201,0.006962,0.000249,0.977588
498,0.031139,2.6e-05,0.017471,0.951364
499,0.240705,1.9e-05,0.022608,0.736669
500,0.396476,0.000305,0.106573,0.496646
501,0.04016,6.9e-05,0.169047,0.790724
502,0.129668,6e-06,0.068793,0.801534
503,0.061448,2e-06,0.06794,0.870609
504,0.025262,7e-06,0.014962,0.959768
505,0.14053,0.000161,0.003874,0.855435
506,0.076578,0.000209,0.004904,0.918308
507,0.026052,0.000499,0.016801,0.956648
508,0.465363,0.001996,0.046544,0.486096
509,0.759061,0.00226,0.012605,0.226074
510,0.482,0.000257,0.030758,0.486986
511,0.421815,0.000678,0.093391,0.484117
512,0.050066,0.000169,0.001983,0.947782
513,0.133854,0.000527,0.021509,0.84411
514,0.090578,0.000988,0.021375,0.887059
515,0.388936,0.002045,0.004964,0.604055
516,0.525667,0.000196,0.006344,0.467793
517,0.043682,0.000842,0.003311,0.952165
518,0.276661,0.000638,0.005415,0.717286
519,0.661622,8.8e-05,0.016774,0.321515
520,0.076913,3.1e-05,0.137396,0.78566
521,0.041797,0.000147,0.014367,0.943689
522,0.167883,3.9e-05,0.037618,0.79446
523,0.026178,0.000122,0.085209,0.888491
524,0.217192,0.000188,0.035215,0.747405
525,0.036433,9.1e-05,0.067219,0.896256
526,0.016623,3.5e-05,0.007811,0.975531
527,0.311998,0.001186,0.026805,0.660011
528,0.244478,0.001863,0.016539,0.737121
529,0.031135,0.000503,0.033541,0.934822
530,0.301825,0.000353,0.00493,0.692892
531,0.734623,2.8e-05,0.023918,0.241432
532,0.06011,2.1e-05,0.150174,0.789694
533,0.033176,6.9e-05,0.011169,0.955586
534,0.011894,0.000183,0.004468,0.983455
535,0.180003,0.000245,0.038073,0.78168
536,0.01815,0.000605,0.004027,0.977217
537,0.008634,0.003054,0.001168,0.987143
538,0.017449,0.000775,0.000448,0.981328
539,0.003094,7.8e-05,0.001314,0.995513
540,0.007666,0.000177,0.000163,0.991994
541,0.021748,9e-06,8.6e-05,0.978158
542,0.261577,0.000108,0.002662,0.735653
543,0.411843,0.001483,0.006717,0.579957
544,0.195517,0.000427,0.00322,0.800836
545,0.008173,0.000185,0.000475,0.991167
546,0.008841,2.6e-05,0.000111,0.991022
547,0.098694,0.000773,0.000178,0.900356
548,0.103165,0.003543,0.00089,0.892401
549,0.360926,0.006708,0.000122,0.632244
