segment_id,p_happy,p_angry,p_sad,p_neutral
0,0.00619,0.027999,0.008222,0.957588
1,0.003239,0.015592,0.009108,0.972062
2,0.017933,0.033028,0.022052,0.926988
3,0.150246,0.06502,0.005238,0.779497
4,0.027023,0.118015,0.008962,0.846001
5,0.040438,0.03202,0.009534,0.918009
6,0.029951,0.021951,0.024146,0.923952
7,0.013269,0.007552,0.024354,0.954824
8,0.006613,0.00426,0.009854,0.979274
9,0.033439,0.079243,0.020082,0.867236
10,0.077811,0.025644,0.007461,0.889084
11,0.019604,0.00662,0.007843,0.965933
12,0.015947,0.00917,0.063927,0.910956
13,0.004265,0.005671,0.00731,0.982754
14,0.020994,0.024345,0.077691,0.87697
15,0.014598,0.016489,0.033404,0.935509
16,0.008516,0.008473,0.00555,0.977461
17,0.024791,0.007183,0.011948,0.956078
18,0.067737,0.01704,0.02807,0.887153
19,0.685884,0.012002,0.03502,0.267095
20,0.126589,0.012235,0.030118,0.831058
21,0.173113,0.002628,0.014769,0.80949
22,0.07539,0.004215,0.013387,0.907009
23,0.071568,0.008066,0.008873,0.911494
24,0.18048,0.009383,0.019899,0.790238
25,0.024112,0.013062,0.03118,0.931646
26,0.048481,0.072545,0.14449,0.734484
27,0.009101,0.035782,0.764159,0.190958
28,0.002733,0.006942,0.945615,0.04471
29,0.033194,0.008459,0.022147,0.9362
30,0.020078,0.007354,0.006797,0.965772
31,0.017624,0.009793,0.010753,0.96183
32,0.010541,0.012613,0.007386,0.96946
33,0.037238,0.010732,0.007066,0.944965
34,0.009383,0.012419,0.003697,0.9745
35,0.010529,0.017717,0.025929,0.945826
36,0.006058,0.073476,0.115496,0.804969
37,0.013142,0.01706,0.089736,0.880062
38,0.010057,0.013395,0.028565,0.947983
39,0.00709,0.016336,0.034727,0.941848
40,0.008217,0.021504,0.023759,0.94652
41,0.003522,0.012718,0.009506,0.974254
42,0.014824,0.023556,0.04493,0.91669
43,0.007496,0.005997,0.015905,0.970601
44,0.002293,0.009375,0.012966,0.975367
45,0.00561,0.009806,0.024085,0.960499
46,0.007396,0.033206,0.023065,0.936334
47,0.007904,0.040454,0.102347,0.849295
48,0.015691,0.018693,0.094089,0.871526
49,0.015055,0.008527,0.015134,0.961284
50,0.002425,0.003207,0.003871,0.990497
51,0.001683,0.01903,0.010508,0.96878
52,0.006736,0.016937,0.007472,0.968856
53,0.002806,0.022817,0.006674,0.967704
54,0.005508,0.015889,0.029667,0.948936
55,0.038467,0.014833,0.003453,0.943247
56,0.007211,0.009512,0.004776,0.978501
57,0.011714,0.007811,0.00762,0.972855
58,0.011236,0.013281,0.0233,0.952183
59,0.005668,0.013796,0.01418,0.966356
60,0.007235,0.012985,0.011132,0.968649
61,0.013365,0.345325,0.102811,0.538499
62,0.044495,0.013067,0.015504,0.926934
63,0.004683,0.010275,0.135846,0.849197
64,0.003036,0.012399,0.007015,0.97755
65,0.005102,0.009425,0.005775,0.979698
66,0.006433,0.013565,0.020289,0.959713
67,0.005421,0.018891,0.006404,0.969284
68,0.003477,0.011643,0.009507,0.975372
69,0.00349,0.049645,0.020052,0.926813
70,0.001526,0.016189,0.007405,0.974879
71,0.006072,0.076834,0.00733,0.909763
72,0.003987,0.014392,0.011692,0.969928
73,0.00758,0.015157,0.00956,0.967703
74,0.004071,0.014671,0.006827,0.974431
75,0.002961,0.007738,0.010859,0.978442
76,0.004578,0.003831,0.003136,0.988456
77,0.002271,0.008135,0.004348,0.985245
78,0.009295,0.023673,0.01983,0.947202
79,0.00724,0.010975,0.01798,0.963805
80,0.003816,0.01294,0.02348,0.959763
81,0.021437,0.00816,0.013591,0.956812
82,0.022783,0.023869,0.010826,0.942523
83,0.010449,0.007065,0.058172,0.924314
84,0.013892,0.023242,0.018692,0.944174
85,0.01023,0.031823,0.009149,0.948798
86,0.006405,0.049346,0.013921,0.930329
87,0.005683,0.049635,0.0175,0.927183
88,0.004539,0.010081,0.007039,0.97834
89,0.017449,0.00595,0.009277,0.967324
90,0.062006,0.02384,0.183779,0.730374
91,0.016751,0.028195,0.051291,0.903763
92,0.003372,0.37519,0.081247,0.540192
93,0.009282,0.23541,0.023088,0.732219
94,0.009244,0.007263,0.007267,0.976227
95,0.024585,0.043279,0.059396,0.87274
96,0.004427,0.036674,0.042055,0.916844
97,0.009021,0.01041,0.003718,0.97685
98,0.008182,0.006725,0.0209,0.964193
99,0.003309,0.009178,0.028348,0.959164
100,0.020167,0.019654,0.010502,0.949677
101,0.018133,0.008544,0.005667,0.967655
102,0.02133,0.005799,0.009542,0.963329
103,0.013641,0.003067,0.004981,0.978311
104,0.063194,0.00553,0.008838,0.922439
105,0.400882,0.00586,0.005141,0.588118
106,0.285267,0.00575,0.014179,0.694804
107,0.00986,0.008125,0.004187,0.977829
108,0.005293,0.005669,0.004432,0.984606
109,0.048271,0.018953,0.136961,0.795815
110,0.378124,0.010214,0.039753,0.571909
111,0.030301,0.012715,0.009487,0.947497
112,0.068865,0.0661,0.099956,0.765079
113,0.003528,0.006108,0.731767,0.258597
114,0.003627,0.00847,0.538541,0.449361
115,0.361163,0.035407,0.021187,0.582244
116,0.089902,0.015672,0.022162,0.872263
117,0.017944,0.008602,0.013859,0.959594
118,0.010814,0.03646,0.099298,0.853428
119,0.010155,0.055447,0.093322,0.841076
120,0.004062,0.020858,0.016373,0.958707
121,0.003201,0.007218,0.009033,0.980549
122,0.002258,0.036794,0.12794,0.833007
123,0.002436,0.031049,0.038174,0.928341
124,0.005888,0.164841,0.013622,0.815648
125,0.000791,0.036178,0.011782,0.951249
126,0.001001,0.027301,0.023479,0.948219
127,0.022972,0.007419,0.003859,0.96575
128,0.011592,0.012083,0.004792,0.971533
129,0.017416,0.004503,0.007272,0.97081
130,0.066667,0.025684,0.005073,0.902576
131,0.010358,0.011328,0.00351,0.974804
132,0.013046,0.00831,0.009967,0.968677
133,0.005876,0.003093,0.885991,0.10504
134,0.003067,0.002934,0.93189,0.062109
135,0.002428,0.026137,0.037071,0.934363
