segment_id,p_happy,p_angry,p_sad,p_neutral
0,0.328607,0.000435,0.144155,0.526803
1,0.146395,0.001337,0.271239,0.581029
2,0.076306,0.000545,0.011223,0.911927
3,0.082774,0.001277,0.006969,0.908979
4,0.391776,0.008695,0.027697,0.571832
5,0.177331,0.001357,0.012651,0.808662
6,0.133334,0.001129,0.006518,0.85902
7,0.112539,0.000918,0.011616,0.874927
8,0.259008,0.01324,0.047967,0.679785
9,0.249462,0.061728,0.100596,0.588215
10,0.350287,0.036812,0.145528,0.467373
11,0.431129,0.005095,0.007766,0.55601
12,0.252754,0.00132,0.002344,0.743582
13,0.199051,0.010303,0.001878,0.788769
14,0.508746,0.03916,0.000734,0.45136
15,0.018417,0.004302,0.001003,0.976278
16,0.042259,0.004914,0.001602,0.951225
17,0.022623,0.002847,0.000627,0.973903
18,0.134068,0.010837,0.003277,0.851818
19,0.066503,0.034877,0.003163,0.895457
20,0.273716,0.04659,0.004068,0.675626
21,0.239894,0.007484,0.010712,0.74191
22,0.188956,0.004108,0.05361,0.753325
23,0.475446,0.016553,0.028751,0.47925
24,0.224601,0.055799,0.023248,0.696352
25,0.137253,0.00249,0.024461,0.835796
26,0.266954,0.001743,0.0001,0.731203
27,0.465856,0.003722,0.000378,0.530045
28,0.353517,0.005472,0.006428,0.634584
29,0.386484,0.006066,0.071179,0.536271
30,0.268179,0.000441,0.138635,0.592745
31,0.018722,0.00063,0.002275,0.978372
32,0.014298,0.01945,0.012842,0.95341
33,0.201344,0.189975,0.035695,0.572986
34,0.346633,0.017049,0.02448,0.611837
35,0.276295,0.000451,0.00718,0.716073
36,0.116531,0.000184,0.036945,0.84634
37,0.090153,0.004499,0.00028,0.905068
38,0.026224,0.001879,0.001056,0.970841
39,0.060134,0.000458,0.000261,0.939147
40,0.095996,0.011026,0.001117,0.891861
41,0.582773,0.055138,0.006365,0.355724
42,0.105483,0.036285,0.008341,0.84989
43,0.672236,0.003129,0.002394,0.32224
44,0.351113,0.006415,0.001196,0.641277
45,0.098498,0.006756,0.000424,0.894323
46,0.039292,0.001184,0.004894,0.954631
47,0.083723,5.1e-05,0.027516,0.88871
48,0.49696,4e-05,0.004642,0.498357
49,0.883382,0.000388,0.005129,0.111101
50,0.592762,0.002407,0.260989,0.143841
51,0.403277,4.1e-05,0.49808,0.098603
52,0.732508,0.000336,0.019507,0.247649
53,0.248105,0.013233,0.003727,0.734936
54,0.108727,0.084501,0.011251,0.795521
55,0.03268,0.00889,0.003114,0.955316
56,0.067249,0.000696,0.002054,0.930001
57,0.212781,0.000557,0.002444,0.784218
58,0.011676,0.001153,0.00318,0.983991
59,0.037881,0.002062,0.007492,0.952566
60,0.068055,1.3e-05,0.191772,0.740159
61,0.254821,0.001465,0.109807,0.633907
62,0.588158,0.000762,0.214489,0.196591
63,0.868321,0.009634,0.005528,0.116517
64,0.693189,0.005023,0.005122,0.296665
65,0.462343,0.015254,0.00016,0.522243
66,0.283153,0.001146,0.000623,0.715078
67,0.756097,0.000359,0.0033,0.240244
68,0.646152,0.000237,0.087899,0.265711
69,0.49838,0.000766,0.060859,0.439996
70,0.596501,0.000842,0.005673,0.396983
71,0.145858,9.8e-05,0.02091,0.833135
72,0.116185,0.000177,0.083903,0.799735
73,0.383036,0.001552,0.020923,0.594489
74,0.525322,0.000198,0.010946,0.463535
75,0.13864,1.3e-05,0.003482,0.857864
76,0.447857,3.7e-05,0.004365,0.547741
77,0.740715,3e-05,0.070744,0.188511
78,0.036357,3.8e-05,0.060714,0.902891
79,0.049018,3e-06,0.027745,0.923234
80,0.024107,1e-06,0.597568,0.378325
81,0.056532,0.0,0.303935,0.639533
82,0.304133,3e-06,0.05763,0.638234
83,0.462728,1.4e-05,0.229979,0.307279
84,0.302691,2.7e-05,0.119638,0.577645
85,0.453529,7e-06,0.014485,0.531979
86,0.253206,4e-06,0.011012,0.735778
87,0.150979,1e-05,0.023689,0.825322
88,0.038871,2e-05,0.165896,0.795213
89,0.033252,8e-06,0.11572,0.851021
90,0.030135,6.4e-05,0.06436,0.905442
91,0.013464,3e-06,0.041318,0.945215
92,0.064126,0.0,0.055791,0.880083
93,0.144805,0.000117,0.048401,0.806677
94,0.175436,6.6e-05,0.166136,0.658362
95,0.078232,0.000105,0.009202,0.912461
96,0.265821,0.000419,0.10993,0.623831
97,0.517244,3.5e-05,0.166562,0.316159
98,0.199914,8.4e-05,0.392904,0.407099
99,0.104338,6.3e-05,0.498429,0.39717
100,0.214214,5e-06,0.536556,0.249225
101,0.309041,7e-06,0.373603,0.317349
102,0.058869,3e-06,0.738071,0.203057
103,0.241486,0.0003,0.076885,0.681328
104,0.121431,6.5e-05,0.036831,0.841673
105,0.059931,2.6e-05,0.289283,0.65076
106,0.022125,2.6e-05,0.285992,0.691857
107,0.046585,1.4e-05,0.251016,0.702385
108,0.025944,7e-06,0.091643,0.882406
109,0.022313,3.8e-05,0.094179,0.88347
110,0.084682,2e-05,0.251101,0.664197
111,0.191126,1.1e-05,0.31234,0.496523
112,0.102731,4e-06,0.109305,0.787961
113,0.666775,0.114955,0.004803,0.213467
114,0.317832,0.010529,0.011286,0.660353
115,0.347866,0.008263,0.003913,0.639957
116,0.125377,0.001313,0.01116,0.86215
117,0.119964,7.1e-05,0.000762,0.879203
118,0.092891,0.019553,0.000711,0.886845
119,0.016932,0.031411,0.002341,0.949317
120,0.020039,0.101991,0.022249,0.855722
121,0.211907,0.030266,0.006633,0.751194
122,0.026617,0.045931,0.002374,0.925077
123,0.021911,0.044563,0.004606,0.928921
124,0.335558,0.000645,0.111915,0.551882
125,0.09131,6e-06,0.311838,0.596846
126,0.351243,0.000835,0.493206,0.154717
127,0.134655,3.6e-05,0.427564,0.437745
128,0.342853,7e-06,0.121703,0.535437
129,0.757683,5.4e-05,0.118468,0.123794
130,0.123141,7e-06,0.044173,0.83268
131,0.212117,4e-06,0.021251,0.766627
132,0.456475,0.000167,0.168334,0.375024
133,0.129383,0.0,0.180278,0.690338
134,0.161287,0.006893,0.017398,0.814421
135,0.129358,0.000576,0.191765,0.678301
136,0.339729,0.001097,0.108917,0.550257
137,0.067765,0.00011,0.013006,0.919119
138,0.018842,1.4e-05,0.00216,0.978984
139,0.007815,3e-06,0.006033,0.98615
140,0.025316,2e-06,0.188211,0.786471
141,0.031952,2e-06,0.133194,0.834852
142,0.054507,0.0,0.038381,0.907111
143,0.075456,1e-06,0.234068,0.690475
144,0.079078,2.1e-05,0.20885,0.712051
145,0.039532,1e-06,0.11473,0.845737
146,0.06724,1e-06,0.057827,0.874932
147,0.14481,1.7e-05,0.051603,0.803569
148,0.196301,0.00014,0.136436,0.667123
149,0.842848,0.000157,0.020204,0.136791
150,0.643965,9.9e-05,0.027941,0.327996
151,0.543014,0.000112,0.019512,0.437363
152,0.258479,1.4e-05,0.4594,0.282106
153,0.128596,5e-06,0.385282,0.486117
154,0.025715,0.032426,0.098653,0.843207
155,0.421719,0.013201,0.044726,0.520354
156,0.542751,0.038854,0.011412,0.406983
157,0.338533,0.425998,0.00773,0.227739
158,0.099819,0.042077,0.001636,0.856469
159,0.088733,0.032747,0.000757,0.877763
160,0.068764,0.516253,0.001716,0.413266
161,0.480033,0.042656,0.010077,0.467234
162,0.49895,0.012057,0.02881,0.460183
163,0.513825,0.000433,0.114857,0.370885
164,0.753719,2.3e-05,0.030001,0.216257
165,0.620235,8e-06,0.019568,0.360189
166,0.208261,1.2e-05,0.058451,0.733277
167,0.208112,3e-06,0.0482,0.743685
168,0.257155,1e-06,0.104828,0.638016
169,0.244353,2e-06,0.116844,0.638801
170,0.434373,1e-06,0.045976,0.51965
171,0.682301,2e-06,0.129172,0.188525
172,0.117547,3e-06,0.522955,0.359495
173,0.027915,1.4e-05,0.516017,0.456053
174,0.172538,0.000453,0.029914,0.797095
175,0.354551,3.5e-05,0.029008,0.616406
176,0.90114,6e-06,0.027791,0.071063
177,0.821608,1e-06,0.087109,0.091281
