meeting_id,segment_id,p_happy,p_angry,p_sad,p_neutral
ES2003b,0,0.182456,0.241828,0.262068,0.313648
ES2003b,1,0.1926498073501926,0.24058375941624055,0.2621427378572621,0.30462369537630457
ES2003b,2,0.195062,0.248145,0.241094,0.315699
ES2003b,3,0.180399,0.273416,0.266373,0.279812
ES2003b,4,0.177657,0.263459,0.254972,0.303912
ES2003b,5,0.177564,0.233734,0.255228,0.333474
ES2003b,6,0.189404,0.256826,0.244535,0.309235
ES2003b,7,0.182884,0.26885,0.260708,0.287558
ES2003b,8,0.166928,0.293063,0.294539,0.24547
ES2003b,9,0.1713171713171713,0.2753302753302753,0.28228828228828223,0.27106427106427106
ES2003b,10,0.1777901777901778,0.23474223474223477,0.25395125395125395,0.33351633351633353
ES2003b,11,0.18195418195418198,0.2300792300792301,0.2545132545132545,0.33345333345333344
ES2003b,12,0.177647,0.233686,0.257998,0.330669
ES2003b,13,0.181388,0.236075,0.257298,0.325239
ES2003b,14,0.18173081826918172,0.2596307403692596,0.2414357585642414,0.31720268279731717
ES2003b,15,0.18084581915418083,0.24837675162324832,0.2567447432552567,0.314032685967314
ES2003b,16,0.188729,0.222004,0.250154,0.339113
ES2003b,17,0.19120480879519122,0.2240747759252241,0.25619674380325624,0.32852367147632855
ES2003b,18,0.180642,0.225953,0.250935,0.34247
ES2003b,19,0.180362,0.226513,0.241831,0.351294
ES2003b,20,0.179576,0.238243,0.238142,0.344039
ES2003b,21,0.177709,0.240011,0.24578,0.3365
ES2003b,22,0.17759082240917756,0.23736676263323733,0.2464437535562464,0.33859866140133854
ES2003b,23,0.178606,0.223539,0.254686,0.343169
ES2003b,24,0.179204,0.225241,0.251137,0.344418
ES2003b,25,0.1810961810961811,0.22391922391922392,0.24421824421824423,0.3507663507663508
ES2003b,26,0.178499,0.223727,0.244333,0.353441
ES2003b,27,0.18164,0.235004,0.256022,0.327334
ES2003b,28,0.1757341757341757,0.2481092481092481,0.2777922777922778,0.29836429836429834
ES2003b,29,0.17915082084917916,0.22644577355422646,0.26998373001627,0.3244196755803244
ES2003b,30,0.180124,0.220263,0.265305,0.334308
ES2003b,31,0.17944817944817942,0.22373922373922372,0.26387026387026385,0.33294233294233294
ES2003b,32,0.178977821022179,0.23183876816123183,0.25047374952625046,0.33870966129033875
ES2003b,33,0.17946717946717944,0.2258092258092258,0.25925725925725923,0.3354663354663354
ES2003b,34,0.182305,0.222315,0.258852,0.336528
ES2003b,35,0.180909,0.224758,0.272459,0.321874
ES2003b,36,0.182305,0.216958,0.268479,0.332258
ES2003b,37,0.191148,0.219194,0.240547,0.349111
ES2003b,38,0.18425918425918425,0.22387122387122385,0.24936024936024934,0.3425093425093425
ES2003b,39,0.185177,0.220828,0.264868,0.329127
ES2003b,40,0.181659,0.227484,0.26567,0.325187
ES2003b,41,0.18174218174218174,0.2238902238902239,0.257960257960258,0.33640733640733644
ES2003b,42,0.187616,0.220906,0.252657,0.338821
ES2003b,43,0.176578,0.235539,0.284971,0.302912
ES2003b,44,0.1768268231731768,0.23560576439423558,0.28208371791628206,0.3054836945163054
ES2003b,45,0.18188318188318187,0.23853223853223854,0.26947826947826947,0.3101063101063101
ES2003b,46,0.177018,0.26967,0.257292,0.29602
ES2003b,47,0.181589,0.274282,0.251752,0.292377
ES2003b,48,0.18573181426818575,0.2724077275922724,0.2531747468252532,0.2886857113142887
ES2003b,49,0.195464,0.271628,0.243989,0.288919
ES2003b,50,0.1884891884891885,0.24065324065324067,0.24496324496324495,0.32589432589432593
ES2003b,51,0.179692,0.223851,0.238384,0.358073
ES2003b,52,0.177696,0.228106,0.246437,0.347761
ES2003b,53,0.174753,0.234518,0.254644,0.336085
ES2003b,54,0.180345,0.228596,0.257879,0.33318
ES2003b,55,0.181705,0.227637,0.257529,0.333129
ES2003b,56,0.17984,0.231576,0.268312,0.320272
ES2003b,57,0.17357882642117362,0.24836075163924837,0.2677907322092678,0.31026968973031027
ES2003b,58,0.180191,0.235137,0.259397,0.325275
ES2003b,59,0.17626717626717625,0.24216124216124213,0.2562052562052562,0.3253663253663253
ES2003b,60,0.177134,0.231022,0.270636,0.321208
ES2003b,61,0.181622,0.229095,0.25777,0.331513
ES2003b,62,0.179734,0.235081,0.257567,0.327618
ES2003b,63,0.1804911804911805,0.2531172531172531,0.2644642644642644,0.3019273019273019
ES2003b,64,0.1776031776031776,0.26514726514726517,0.26673426673426676,0.2905152905152905
ES2003b,65,0.17978617978617978,0.25660225660225655,0.25754525754525753,0.306066306066306
ES2003b,66,0.177342,0.235401,0.268197,0.31906
ES2003b,67,0.175883,0.241753,0.26953,0.312834
ES2003b,68,0.177392,0.231642,0.265037,0.325929
ES2003b,69,0.179386,0.236388,0.257052,0.327174
ES2003b,70,0.180638,0.224098,0.251208,0.344056
ES2003b,71,0.18113781886218114,0.2235927764072236,0.25620474379525626,0.3390646609353391
ES2003b,72,0.181654,0.229857,0.260843,0.327646
ES2003b,73,0.18086581913418084,0.21818078181921816,0.2712797287202713,0.32967367032632966
ES2003b,74,0.18271,0.219116,0.252327,0.345847
ES2003b,75,0.182372,0.222466,0.256754,0.338408
ES2003b,76,0.17973817973817977,0.21822221822221824,0.26269326269326276,0.3393463393463394
ES2003b,77,0.17946617946617946,0.2226052226052226,0.2658312658312658,0.3320973320973321
ES2003b,78,0.18002481997518,0.22056077943922053,0.2643327356672643,0.335081664918335
ES2003b,79,0.178803,0.221021,0.268609,0.331567
ES2003b,80,0.177158,0.221267,0.267471,0.334104
ES2003b,81,0.176999,0.226541,0.250064,0.346396
ES2003b,82,0.1813198186801813,0.21969078030921965,0.23859876140123856,0.36039063960936035
ES2003b,83,0.1732471732471733,0.2616092616092616,0.26590826590826594,0.29923529923529923
ES2003b,84,0.18077281922718078,0.2514627485372515,0.2631677368322632,0.30459669540330464
ES2003b,85,0.176767,0.245776,0.261407,0.31605
ES2003b,86,0.175312,0.26983,0.265437,0.289421
ES2003b,87,0.176633,0.254035,0.268331,0.301001
ES2003b,88,0.18026781973218028,0.2682627317372683,0.26992773007226994,0.2815417184582816
ES2003b,89,0.18065,0.25672,0.278815,0.283815
ES2003b,90,0.18070081929918072,0.2568947431052569,0.2753107246892753,0.28709371290628716
ES2003b,91,0.177716,0.258209,0.268045,0.29603
ES2003b,92,0.175953,0.253614,0.25815,0.312283
ES2003b,93,0.178407,0.232732,0.251383,0.337478
ES2003b,94,0.17938017938017942,0.2628102628102628,0.2834492834492835,0.2743602743602744
ES2003b,95,0.1752718247281753,0.2717567282432718,0.28010971989028016,0.2728617271382729
ES2003b,96,0.174406,0.274026,0.277374,0.274194
ES2003b,97,0.17071982928017074,0.2724467275532725,0.27662772337227665,0.2802057197942802
ES2003b,98,0.181735,0.260865,0.27862,0.27878
ES2003b,99,0.181989,0.265656,0.308406,0.243949
ES2003b,100,0.185037,0.248826,0.316506,0.249631
ES2003b,101,0.1834091834091834,0.2587082587082587,0.29077129077129077,0.2671112671112671
ES2003b,102,0.189915,0.275325,0.292878,0.241882
ES2003b,103,0.18937518937518938,0.24916124916124915,0.31435231435231437,0.24711124711124713
ES2003b,104,0.184045,0.258481,0.302442,0.255032
ES2003b,105,0.18267481732518265,0.2665927334072666,0.299054700945299,0.25167774832225165
ES2003b,106,0.175873,0.274235,0.300076,0.249816
ES2003b,107,0.178158,0.263483,0.298236,0.260123
ES2003b,108,0.179606,0.264346,0.284034,0.272014
ES2003b,109,0.180386,0.262595,0.292528,0.264491
ES2003b,110,0.178195,0.277545,0.292885,0.251375
ES2003b,111,0.180416,0.26115,0.293022,0.265412
ES2003b,112,0.177426,0.281054,0.301229,0.240291
ES2003b,113,0.176739,0.27766,0.298439,0.247162
ES2003b,114,0.179149,0.284853,0.288607,0.247391
ES2003b,115,0.180323,0.266265,0.295759,0.257653
ES2003b,116,0.16935,0.268059,0.290979,0.271612
ES2003b,117,0.172475,0.265059,0.286399,0.276067
ES2003b,118,0.17366182633817367,0.2724977275022725,0.2982757017242983,0.25556474443525556
ES2003b,119,0.175295,0.262984,0.297182,0.264539
ES2003b,120,0.171054,0.276794,0.289319,0.262833
ES2003b,121,0.171177,0.275374,0.285797,0.267652
ES2003b,122,0.17442917442917444,0.24923824923824922,0.2768782768782769,0.29945429945429947
ES2003b,123,0.17295,0.245317,0.276491,0.305242
ES2003b,124,0.1713448286551713,0.23927276072723924,0.2838237161762838,0.30555869444130557
ES2003b,125,0.170184,0.254641,0.274173,0.301002
ES2003b,126,0.169628,0.247757,0.278563,0.304052
ES2003b,127,0.171497,0.243989,0.274251,0.310263
ES2003b,128,0.17631582368417634,0.28586671413328585,0.2752207247792752,0.26259673740326267
ES2003b,129,0.213649,0.271964,0.266665,0.247722
ES2003b,130,0.21332121332121332,0.2651192651192651,0.2822992822992823,0.23926023926023923
ES2003b,131,0.188718,0.254993,0.288231,0.268058
ES2003b,132,0.18236300000000003,0.28732900000000006,0.31028500000000003,0.22002300000000002
ES2003b,133,0.187021,0.276518,0.291673,0.244788
ES2003b,134,0.189144,0.265477,0.304545,0.240834
ES2003b,135,0.20119779880220115,0.27101272898727097,0.2755427244572755,0.25224674775325223
ES2003b,136,0.223965,0.262586,0.26635,0.247099
ES2003b,137,0.200753,0.261398,0.286715,0.251134
ES2003b,138,0.1997468002531997,0.2711077288922711,0.2973387026612973,0.2318067681932318
ES2003b,139,0.22122877877122127,0.2724347275652724,0.2727047272952727,0.23363176636823366
ES2003b,140,0.18968200000000002,0.28370300000000004,0.29200200000000004,0.23461300000000002
ES2003b,141,0.19982480017519985,0.26938273061726936,0.2858607141392859,0.24493175506824497
ES2003b,142,0.21103578896421105,0.27024172975827027,0.27750072249927754,0.24122175877824123
ES2003b,143,0.1992001992001992,0.27294127294127296,0.29468629468629476,0.2331722331722332
ES2003b,144,0.19544880455119548,0.27848372151627854,0.28411271588728415,0.24195475804524197
ES2003b,145,0.19775780224219777,0.2727517272482728,0.2978897021102979,0.23160076839923163
ES2003b,146,0.1925051925051925,0.26661126661126655,0.28468428468428464,0.2561992561992562
ES2003b,147,0.1736591736591737,0.2574532574532575,0.2856472856472857,0.2832402832402833
ES2003b,148,0.17319082680917317,0.2517707482292518,0.2514417485582514,0.32359667640332357
ES2003b,149,0.17785982214017787,0.24040175959824042,0.2615727384272616,0.3201656798343202
ES2003b,150,0.167427,0.273657,0.281501,0.277415
ES2003b,151,0.172285,0.2609,0.275597,0.291218
ES2003b,152,0.1736901736901737,0.25348325348325346,0.2802692802692802,0.29255729255729257
ES2003b,153,0.172409,0.258862,0.274575,0.294154
ES2003b,154,0.171199,0.272206,0.268482,0.288113
ES2003b,155,0.171082,0.261869,0.280158,0.286891
ES2003b,156,0.172581,0.250712,0.276786,0.299921
ES2003b,157,0.168385,0.255267,0.292683,0.283665
ES2003b,158,0.170103,0.258108,0.278976,0.292813
ES2003b,159,0.184218,0.273153,0.266685,0.275944
ES2003b,160,0.184228,0.277933,0.272073,0.265766
ES2003b,161,0.17361400000000002,0.25641200000000003,0.26613400000000004,0.30384000000000005
ES2003b,162,0.173389,0.267483,0.25904,0.300088
ES2003b,163,0.16707016707016706,0.2711452711452712,0.28006028006028005,0.2817242817242817
ES2003b,164,0.16989183010816988,0.278988721011279,0.26986173013826986,0.2812577187422813
ES2003b,165,0.16846416846416845,0.27987727987727984,0.27206227206227207,0.2795962795962796
ES2003b,166,0.168442,0.261542,0.279493,0.290523
ES2003b,167,0.170789,0.247714,0.280868,0.300629
ES2003b,168,0.170016,0.264725,0.267666,0.297593
ES2003b,169,0.17102482897517102,0.24356575643424352,0.28530971469028527,0.30009969990030005
ES2003b,170,0.1708348291651708,0.2485387514612485,0.2740997259002741,0.30652669347330647
ES2003b,171,0.173212,0.237811,0.266914,0.322063
ES2003b,172,0.171671,0.243941,0.275888,0.3085
ES2003b,173,0.17263,0.249933,0.277408,0.300029
ES2003b,174,0.17040682959317038,0.24790375209624788,0.27219272780727216,0.30949669050330947
ES2003b,175,0.172816,0.242604,0.283839,0.300741
ES2003b,176,0.17277900000000002,0.23930000000000004,0.28544400000000003,0.30247700000000005
ES2003b,177,0.171718,0.246274,0.276981,0.305027
ES2003b,178,0.18434881565118433,0.24550675449324547,0.2761767238232761,0.29396770603229394
ES2003b,179,0.18316281683718313,0.2515317484682515,0.28409771590228405,0.2812077187922812
ES2003b,180,0.1843,0.268035,0.277978,0.269687
ES2003b,181,0.195822,0.252017,0.276002,0.276159
ES2003b,182,0.187591,0.24832,0.285319,0.27877
ES2003b,183,0.182304,0.263676,0.279952,0.274068
ES2003b,184,0.19699580300419697,0.24863175136824858,0.2773277226722773,0.277044722955277
ES2003b,185,0.1862211862211862,0.2577912577912578,0.281059281059281,0.27492827492827493
ES2003b,186,0.186563,0.246536,0.276682,0.290219
ES2003b,187,0.18588118588118588,0.2537152537152537,0.2827092827092827,0.2776942776942777
ES2003b,188,0.206052,0.268355,0.260077,0.265516
ES2003b,189,0.181011,0.253871,0.275225,0.289893
ES2003b,190,0.174102,0.257159,0.261592,0.307147
ES2003b,191,0.17368782631217372,0.2576557423442577,0.253962746037254,0.3146936853063147
ES2003b,192,0.17557082442917554,0.24646375353624642,0.264003735996264,0.3139616860383139
ES2003b,193,0.172945,0.272038,0.259065,0.295952
ES2003b,194,0.171851,0.266886,0.282471,0.278792
ES2003b,195,0.17784200000000003,0.24596500000000002,0.28339200000000003,0.29280100000000003
ES2003b,196,0.1805538194461805,0.2600887399112601,0.2823977176022823,0.2769597230402769
ES2003b,197,0.184978,0.243918,0.279491,0.291613
ES2003b,198,0.17988582011417986,0.2583297416702583,0.2838387161612838,0.2779457220542779
ES2003b,199,0.190462,0.253907,0.251596,0.304035
ES2003b,200,0.19310119310119309,0.20642820642820642,0.20733820733820732,0.39313239313239307
ES2003b,201,0.25,0.25,0.25,0.25
ES2003b,202,0.18269418269418267,0.19117219117219117,0.19816519816519815,0.42796842796842793
ES2003b,203,0.185384,0.221022,0.244464,0.34913
ES2003b,204,0.18002118002118,0.23315823315823317,0.24913224913224913,0.33768833768833767
ES2003b,205,0.182653,0.221916,0.235095,0.360336
ES2003b,206,0.17949182050817952,0.2302067697932302,0.2515067484932515,0.33879466120533885
ES2003b,207,0.1846198153801846,0.2213567786432213,0.2538047461952538,0.34021865978134014
ES2003b,208,0.181522,0.224533,0.269635,0.32431
ES2003b,209,0.17740817740817744,0.2311782311782312,0.26441826441826444,0.326995326995327
ES2003b,210,0.170471,0.246166,0.278451,0.304912
ES2003b,211,0.179721,0.236157,0.278604,0.305518
ES2003b,212,0.171181,0.255304,0.272247,0.301268
ES2003b,213,0.17241,0.243937,0.256069,0.327584
ES2003b,214,0.171136,0.256612,0.271992,0.30026
ES2003b,215,0.17258382741617254,0.25013974986025006,0.2687777312222688,0.3084986915013085
ES2003b,216,0.176837,0.241586,0.260384,0.321193
