meeting_id,segment_id,p_happy,p_angry,p_sad,p_neutral
ES2003a,0,0.182751,0.247156,0.243992,0.326101
ES2003a,1,0.184439,0.26959,0.238488,0.307483
ES2003a,2,0.178001,0.273044,0.269966,0.278989
ES2003a,3,0.186205,0.277112,0.258043,0.27864
ES2003a,4,0.189334,0.263022,0.248954,0.29869
ES2003a,5,0.184711,0.255265,0.259917,0.300107
ES2003a,6,0.185472,0.268532,0.258427,0.287569
ES2003a,7,0.197688,0.270112,0.249543,0.282657
ES2003a,8,0.17049,0.277524,0.284112,0.267874
ES2003a,9,0.169679,0.276125,0.270561,0.283635
ES2003a,10,0.17117382882617113,0.25754274245725756,0.2704427295572704,0.30084069915930084
ES2003a,11,0.17294482705517294,0.24604175395824607,0.2704037295962704,0.31060968939031064
ES2003a,12,0.167989832010168,0.2806207193792806,0.27181872818127184,0.2795707204292796
ES2003a,13,0.1717111717111717,0.26917726917726914,0.26310326310326304,0.296008296008296
ES2003a,14,0.174755,0.243877,0.260515,0.320853
ES2003a,15,0.175815,0.239903,0.261831,0.322451
ES2003a,16,0.17996017996017996,0.24185724185724183,0.23684823684823683,0.3413343413343413
ES2003a,17,0.18029681970318032,0.22142777857222146,0.25264974735025264,0.34562565437434567
ES2003a,18,0.1765938234061766,0.23630376369623632,0.2496737503262497,0.3374286625713374
ES2003a,19,0.17858617858617856,0.24013824013824012,0.2528942528942529,0.32838132838132833
ES2003a,20,0.176233,0.269586,0.247746,0.306435
ES2003a,21,0.174956,0.262193,0.263595,0.299256
ES2003a,22,0.2009,0.231038,0.26749,0.300572
ES2003a,23,0.2023367976632023,0.23308676691323305,0.2650927349072651,0.2994837005162994
ES2003a,24,0.1885408114591885,0.26597773402226593,0.27794372205627793,0.2675377324622675
ES2003a,25,0.1771911771911772,0.277985277985278,0.26063626063626066,0.28418728418728423
ES2003a,26,0.176612,0.265872,0.263904,0.293612
ES2003a,27,0.177478,0.276769,0.26202,0.283733
ES2003a,28,0.177992,0.271005,0.273176,0.277827
ES2003a,29,0.17742817742817743,0.26946626946626945,0.2687092687092687,0.2843962843962844
ES2003a,30,0.18073781926218072,0.27257472742527256,0.2581537418462581,0.2885337114662885
ES2003a,31,0.18545581454418544,0.2802127197872802,0.25947174052825944,0.2748597251402748
ES2003a,32,0.194309,0.281118,0.252211,0.272362
ES2003a,33,0.192755,0.279464,0.249704,0.278077
ES2003a,34,0.191882,0.282518,0.258622,0.266978
ES2003a,35,0.196076,0.279961,0.247902,0.276061
ES2003a,36,0.1906538093461906,0.2803657196342803,0.2496187503812496,0.2793617206382793
ES2003a,37,0.1838768161231839,0.2866347133652866,0.27783072216927784,0.2516577483422517
ES2003a,38,0.18693318693318695,0.2864792864792865,0.26888726888726894,0.25770025770025773
ES2003a,39,0.18996318996318995,0.2804222804222804,0.2643162643162643,0.2652982652982653
ES2003a,40,0.19090219090219088,0.2819332819332819,0.2547432547432547,0.2724212724212724
ES2003a,41,0.1938181938181938,0.27996827996827994,0.25437325437325436,0.2718402718402718
ES2003a,42,0.19413280586719414,0.27215572784427217,0.2546747453252547,0.27903672096327903
ES2003a,43,0.1801831801831802,0.2797742797742798,0.2573332573332573,0.2827092827092827
ES2003a,44,0.172951,0.292302,0.271422,0.263325
ES2003a,45,0.174797,0.291317,0.265672,0.268214
ES2003a,46,0.1755708244291756,0.2881707118292882,0.2561367438632562,0.2801217198782801
ES2003a,47,0.175373,0.29768,0.255428,0.271519
ES2003a,48,0.180219,0.288484,0.267264,0.264033
ES2003a,49,0.17816582183417815,0.29374970625029373,0.26546273453726543,0.2626217373782626
ES2003a,50,0.17422,0.29534,0.266497,0.263943
ES2003a,51,0.181509,0.279179,0.262481,0.276831
ES2003a,52,0.17675382324617672,0.2709427290572709,0.2776647223352776,0.27463872536127465
ES2003a,53,0.18629,0.266229,0.277179,0.270302
