meeting_id,segment_id,p_happy,p_angry,p_sad,p_neutral
ES2004d,0,0.181184,0.224355,0.233322,0.361139
ES2004d,1,0.179173,0.256541,0.232995,0.331291
ES2004d,2,0.172921,0.259455,0.244205,0.323419
ES2004d,3,0.167003167003167,0.2819332819332819,0.2554792554792555,0.29558429558429555
ES2004d,4,0.178646,0.225419,0.246611,0.349324
ES2004d,5,0.179343,0.231872,0.232968,0.355817
ES2004d,6,0.17811417811417812,0.2222932222932223,0.24038624038624037,0.35920635920635924
ES2004d,7,0.17771482228517774,0.2537657462342538,0.24473275526724475,0.3237866762133238
ES2004d,8,0.17920282079717917,0.2795317204682795,0.24697375302624694,0.29429170570829427
ES2004d,9,0.202317,0.217707,0.240025,0.339951
ES2004d,10,0.19205580794419208,0.21645278354721648,0.2418797581202419,0.3496116503883496
ES2004d,11,0.202885,0.213567,0.248407,0.335141
ES2004d,12,0.198173,0.212693,0.249824,0.33931
ES2004d,13,0.193137,0.213857,0.248588,0.344418
ES2004d,14,0.233791,0.220747,0.254124,0.291338
ES2004d,15,0.20573620573620574,0.23143023143023142,0.24888124888124888,0.313952313952314
ES2004d,16,0.195018195018195,0.2206112206112206,0.23940023940023938,0.34497034497034496
ES2004d,17,0.179402,0.228133,0.249701,0.342764
ES2004d,18,0.185172,0.23655,0.236668,0.34161
ES2004d,19,0.18860481139518862,0.24974375025624976,0.23675476324523675,0.32489667510332493
ES2004d,20,0.18825018825018824,0.2554862554862555,0.2445132445132445,0.31175031175031176
ES2004d,21,0.186276,0.286301,0.282906,0.244517
ES2004d,22,0.182806,0.278968,0.265692,0.272534
ES2004d,23,0.18332381667618333,0.2718797281202719,0.25524974475025525,0.28954671045328956
ES2004d,24,0.18274918274918275,0.2516112516112516,0.25430925430925433,0.31133031133031136
ES2004d,25,0.1792298207701792,0.2285447714552285,0.2599477400522599,0.33227766772233225
ES2004d,26,0.172194,0.253358,0.256992,0.317456
ES2004d,27,0.1742911742911743,0.2527802527802528,0.23422123422123425,0.3387073387073387
ES2004d,28,0.174117,0.229667,0.244465,0.351751
ES2004d,29,0.17447417447417446,0.24516324516324517,0.24266224266224265,0.3377003377003377
ES2004d,30,0.2320797679202321,0.27160972839027164,0.2590917409082591,0.23721876278123724
ES2004d,31,0.206981,0.261496,0.262672,0.268851
ES2004d,32,0.205037,0.271684,0.26814,0.255139
ES2004d,33,0.262569,0.254576,0.245363,0.237492
ES2004d,34,0.228803,0.251895,0.253699,0.265603
ES2004d,35,0.287528,0.23931,0.24244,0.230722
ES2004d,36,0.28759271240728757,0.24777575222424775,0.23676576323423673,0.22786577213422785
ES2004d,37,0.19915780084219914,0.21745378254621744,0.23681676318323677,0.3465716534283465
ES2004d,38,0.191625,0.265356,0.275345,0.267674
ES2004d,39,0.192308,0.247283,0.276334,0.284075
ES2004d,40,0.210558,0.280663,0.275349,0.23343
ES2004d,41,0.22429122429122425,0.2882092882092882,0.2525202525202525,0.23497923497923495
ES2004d,42,0.22364477635522367,0.2833447166552834,0.25557974442025555,0.23743076256923745
ES2004d,43,0.225887,0.284663,0.256746,0.232704
ES2004d,44,0.225183,0.284675,0.280632,0.20951
ES2004d,45,0.246761,0.277897,0.251363,0.223979
ES2004d,46,0.2128207871792128,0.24772075227924767,0.2764317235682764,0.263026736973263
ES2004d,47,0.1891011891011891,0.2306232306232306,0.2663562663562663,0.3139193139193139
ES2004d,48,0.18290581709418288,0.22806877193122804,0.2613227386772613,0.3277026722973277
ES2004d,49,0.18260218260218258,0.22828222828222827,0.26759726759726754,0.3215183215183215
ES2004d,50,0.187649,0.237335,0.269552,0.305464
ES2004d,51,0.187916,0.233637,0.283312,0.295135
ES2004d,52,0.184976,0.241105,0.281134,0.292785
ES2004d,53,0.185694,0.24801,0.274718,0.291578
ES2004d,54,0.181142,0.246609,0.285527,0.286722
ES2004d,55,0.181252,0.250751,0.275615,0.292382
ES2004d,56,0.17882,0.252565,0.27456,0.294055
ES2004d,57,0.176852,0.245941,0.278057,0.29915
ES2004d,58,0.177837,0.244983,0.277111,0.300069
ES2004d,59,0.18453,0.240884,0.261285,0.313301
ES2004d,60,0.1853098146901853,0.21915178084821912,0.2680887319112681,0.3274496725503274
ES2004d,61,0.191209,0.228552,0.246233,0.334006
ES2004d,62,0.187988,0.217993,0.24662,0.347399
ES2004d,63,0.18911281088718912,0.23548876451123552,0.2599427400572599,0.3154556845443155
ES2004d,64,0.187298,0.244864,0.273774,0.294064
ES2004d,65,0.21047,0.246845,0.258816,0.283869
ES2004d,66,0.21790021790021788,0.23630423630423628,0.25767425767425767,0.2881212881212881
ES2004d,67,0.19903419903419906,0.21634021634021638,0.2568852568852569,0.32774032774032774
