meeting_id,segment_id,p_happy,p_angry,p_sad,p_neutral
ES2004a,0,0.18883518883518885,0.24650524650524652,0.2302722302722303,0.33438733438733437
ES2004a,1,0.18183818183818187,0.25531425531425533,0.26102926102926105,0.3018183018183018
ES2004a,2,0.171473,0.284444,0.263707,0.280376
ES2004a,3,0.177761,0.251058,0.258792,0.312389
ES2004a,4,0.183114,0.232513,0.246319,0.338054
ES2004a,5,0.176917,0.267727,0.266925,0.288431
ES2004a,6,0.178266,0.250078,0.25467,0.316986
ES2004a,7,0.180960180960181,0.268020268020268,0.273981273981274,0.27703827703827705
ES2004a,8,0.17953517953517953,0.26696526696526696,0.26000826000826,0.2934912934912935
ES2004a,9,0.181960818039182,0.2708037291962708,0.2516877483122517,0.29554770445229556
ES2004a,10,0.17465582534417468,0.24851075148924853,0.26948273051726945,0.30735069264930737
ES2004a,11,0.17225,0.257993,0.267144,0.302613
ES2004a,12,0.180149,0.250715,0.247501,0.321635
ES2004a,13,0.180638,0.288839,0.24133,0.289193
ES2004a,14,0.186816,0.29639,0.229713,0.287081
ES2004a,15,0.1925111925111925,0.2663962663962664,0.2533282533282533,0.2877642877642878
ES2004a,16,0.17595117595117596,0.262972262972263,0.26377426377426383,0.29730229730229735
ES2004a,17,0.18092181907818095,0.24303775696224306,0.2690867309132691,0.306953693046307
ES2004a,18,0.19478900000000002,0.26563400000000004,0.25274100000000005,0.28683600000000004
ES2004a,19,0.205559,0.265144,0.243073,0.286224
ES2004a,20,0.21610200000000002,0.28791300000000003,0.25822100000000003,0.23776400000000003
ES2004a,21,0.17943017943017944,0.28714628714628715,0.26782526782526783,0.2655982655982656
ES2004a,22,0.16919316919316918,0.2852132852132852,0.27064527064527066,0.27494827494827495
ES2004a,23,0.16959983040016963,0.301016698983301,0.2657937342062658,0.2635897364102636
ES2004a,24,0.171327,0.293968,0.269422,0.265283
ES2004a,25,0.170645,0.288963,0.266435,0.273957
ES2004a,26,0.17363882636117364,0.3011506988493012,0.2566897433102567,0.2685207314792685
ES2004a,27,0.1759051759051759,0.30107130107130103,0.2628352628352628,0.2601882601882602
ES2004a,28,0.176455,0.291534,0.258555,0.273456
ES2004a,29,0.17556617556617554,0.2963172963172963,0.25365225365225363,0.2744642744642744
ES2004a,30,0.180468,0.278759,0.253154,0.287619
ES2004a,31,0.17754282245717756,0.28484571515428486,0.2541827458172542,0.28342871657128343
ES2004a,32,0.175646,0.282103,0.251248,0.291003
ES2004a,33,0.1778661778661779,0.28514928514928517,0.24760524760524763,0.2893792893792894
ES2004a,34,0.17716717716717717,0.28163228163228166,0.2587562587562588,0.28244428244428244
ES2004a,35,0.182638,0.276323,0.254577,0.286462
ES2004a,36,0.185971,0.275197,0.25255,0.286282
ES2004a,37,0.181869,0.280404,0.252313,0.285414
ES2004a,38,0.1814101814101814,0.27520827520827523,0.2615022615022615,0.28187928187928185
ES2004a,39,0.181898,0.277972,0.262698,0.277432
ES2004a,40,0.185805,0.27304,0.244117,0.297038
ES2004a,41,0.183113,0.266899,0.255455,0.294533
ES2004a,42,0.174884,0.255534,0.269293,0.300289
ES2004a,43,0.175528,0.266616,0.247505,0.310351
ES2004a,44,0.174819,0.239667,0.25887,0.326644
ES2004a,45,0.17230900000000002,0.24948700000000001,0.26626700000000003,0.3119370000000001
ES2004a,46,0.175298,0.26296,0.264931,0.296811
ES2004a,47,0.176566,0.263399,0.248411,0.311624
ES2004a,48,0.17727617727617728,0.25257925257925257,0.2539382539382539,0.31620631620631623
ES2004a,49,0.173099,0.255543,0.270987,0.300371
ES2004a,50,0.1733968266031734,0.2485747514252486,0.2638907361092639,0.3141376858623141
ES2004a,51,0.173573,0.250392,0.270477,0.305558
ES2004a,52,0.174181,0.243872,0.269305,0.312642
ES2004a,53,0.17687,0.2527,0.255454,0.314976
ES2004a,54,0.17943817943817944,0.25182125182125187,0.2619102619102619,0.3068303068303069
ES2004a,55,0.181081,0.247307,0.247673,0.323939
ES2004a,56,0.180128,0.256877,0.25055,0.312445
ES2004a,57,0.179618,0.274504,0.242094,0.303784
ES2004a,58,0.176447,0.263,0.256715,0.303838
ES2004a,59,0.178338,0.264396,0.250934,0.306332
ES2004a,60,0.176077,0.265611,0.257167,0.301145
ES2004a,61,0.174335,0.276807,0.245849,0.303009
ES2004a,62,0.177656,0.26528,0.234101,0.322963
ES2004a,63,0.174465,0.278452,0.233558,0.313525
ES2004a,64,0.174564,0.278988,0.235802,0.310646
ES2004a,65,0.1747298252701747,0.27931172068827925,0.2367337632662367,0.30922469077530923
ES2004a,66,0.17619782380217622,0.26177473822526176,0.2367847632152368,0.32524267475732527
ES2004a,67,0.175065,0.273943,0.239551,0.311441
ES2004a,68,0.176178,0.275678,0.242752,0.305392
ES2004a,69,0.181072,0.260247,0.249414,0.309267
ES2004a,70,0.194902,0.253758,0.256571,0.294769
ES2004a,71,0.1884981884981885,0.24853024853024855,0.251011251011251,0.311960311960312
ES2004a,72,0.188112,0.240144,0.260678,0.311066
ES2004a,73,0.178327,0.294962,0.280264,0.246447
ES2004a,74,0.175392,0.259304,0.27058,0.294724
ES2004a,75,0.169804,0.268524,0.280862,0.28081
ES2004a,76,0.230304,0.281514,0.264012,0.22417
ES2004a,77,0.28784528784528784,0.24770424770424773,0.2360952360952361,0.22835522835522837
ES2004a,78,0.243724,0.267693,0.235011,0.253572
ES2004a,79,0.19515419515419513,0.2878502878502878,0.278016278016278,0.23897923897923895
ES2004a,80,0.21690421690421693,0.2746092746092746,0.2696432696432697,0.23884323884323885
ES2004a,81,0.18785400000000002,0.30115600000000003,0.2885460000000001,0.22244400000000003
ES2004a,82,0.206365,0.26646,0.253782,0.273393
ES2004a,83,0.190381,0.243483,0.281058,0.285078
ES2004a,84,0.207974,0.244171,0.265456,0.282399
ES2004a,85,0.24131275868724128,0.2647027352972647,0.23859176140823857,0.25539274460725536
ES2004a,86,0.29495229495229497,0.2588522588522589,0.22484622484622485,0.22134922134922136
ES2004a,87,0.18874481125518872,0.27494572505427495,0.27108772891227106,0.2652217347782652
ES2004a,88,0.172751,0.276065,0.26024,0.290944
ES2004a,89,0.25,0.25,0.25,0.25
ES2004a,90,0.18086081913918087,0.22864977135022865,0.22806477193522806,0.3624246375753625
ES2004a,91,0.190107,0.190101,0.202235,0.417557
ES2004a,92,0.25,0.25,0.25,0.25
ES2004a,93,0.25,0.25,0.25,0.25
ES2004a,94,0.25,0.25,0.25,0.25
ES2004a,95,0.25,0.25,0.25,0.25
ES2004a,96,0.25,0.25,0.25,0.25
ES2004a,97,0.17949482050517945,0.2266097733902266,0.22617277382722614,0.3677226322773677
ES2004a,98,0.178856,0.239475,0.268541,0.313128
ES2004a,99,0.19352080647919348,0.2213517786482213,0.22628077371922625,0.35884664115335885
ES2004a,100,0.181184,0.193347,0.199235,0.426234
ES2004a,101,0.25,0.25,0.25,0.25
ES2004a,102,0.25,0.25,0.25,0.25
ES2004a,103,0.18826518826518823,0.19833319833319832,0.20285520285520284,0.41054641054641056
ES2004a,104,0.25,0.25,0.25,0.25
ES2004a,105,0.18249981750018252,0.1966878033121967,0.20043279956720045,0.4203795796204204
ES2004a,106,0.25,0.25,0.25,0.25
ES2004a,107,0.25,0.25,0.25,0.25
ES2004a,108,0.25,0.25,0.25,0.25
ES2004a,109,0.25,0.25,0.25,0.25
ES2004a,110,0.25,0.25,0.25,0.25
ES2004a,111,0.25,0.25,0.25,0.25
ES2004a,112,0.199524,0.195988,0.201365,0.403123
ES2004a,113,0.24392824392824394,0.22982522982522982,0.24886024886024888,0.2773862773862774
ES2004a,114,0.18521481478518523,0.2023077976922023,0.20112479887520113,0.4113525886474114
ES2004a,115,0.25,0.25,0.25,0.25
ES2004a,116,0.186736,0.223841,0.223826,0.365597
ES2004a,117,0.182179,0.216264,0.210456,0.391101
ES2004a,118,0.192091,0.197878,0.203125,0.406906
ES2004a,119,0.18008,0.197303,0.206497,0.41612
ES2004a,120,0.182295,0.204122,0.210058,0.403525
ES2004a,121,0.21376978623021378,0.2758577241422759,0.26144173855826147,0.24893075106924897
ES2004a,122,0.21389421389421387,0.2861302861302861,0.27285727285727285,0.22711822711822707
ES2004a,123,0.22991,0.282181,0.260432,0.227477
ES2004a,124,0.26484673515326485,0.25763974236025766,0.23158376841623163,0.24592975407024595
ES2004a,125,0.208812,0.275768,0.26181,0.25361
ES2004a,126,0.240421,0.263097,0.237952,0.25853
ES2004a,127,0.261414,0.261018,0.226985,0.250583
ES2004a,128,0.189016,0.282722,0.260765,0.267497
ES2004a,129,0.187335,0.275396,0.276325,0.260944
ES2004a,130,0.188704,0.279369,0.275736,0.256191
ES2004a,131,0.20814520814520812,0.2786892786892787,0.26539526539526537,0.24777024777024775
ES2004a,132,0.1978751978751979,0.28775828775828777,0.25997225997226,0.2543942543942544
ES2004a,133,0.219011780988219,0.28855671144328854,0.26207273792726204,0.23035876964123034
ES2004a,134,0.255126,0.258805,0.237648,0.248421
ES2004a,135,0.263702,0.247243,0.234735,0.25432
ES2004a,136,0.27493127493127495,0.2565062565062566,0.2136632136632137,0.2548992548992549
ES2004a,137,0.194569,0.27841,0.274028,0.252993
ES2004a,138,0.19299680700319302,0.2573517426482574,0.2696627303372697,0.27998872001128
ES2004a,139,0.21152978847021153,0.2640577359422641,0.27446172553827447,0.24995075004924996
ES2004a,140,0.22144199999999994,0.26145999999999997,0.26783599999999996,0.24926199999999996
ES2004a,141,0.220933,0.284794,0.247542,0.246731
ES2004a,142,0.23546176453823545,0.27288272711727285,0.2644227355772644,0.2272327727672272
ES2004a,143,0.238541,0.280685,0.267703,0.213071
ES2004a,144,0.19991980008019988,0.23766276233723765,0.2639377360622639,0.29847970152029846
ES2004a,145,0.180522,0.254794,0.25869,0.305994
ES2004a,146,0.1744308255691744,0.25937374062625934,0.27125072874927125,0.2949447050552949
ES2004a,147,0.17274382725617277,0.2720837279162721,0.271997728002272,0.2831747168252832
ES2004a,148,0.178849,0.243644,0.239946,0.337561
ES2004a,149,0.193828,0.205558,0.202171,0.398443
ES2004a,150,0.18742481257518745,0.2674747325252675,0.23705376294623706,0.3080466919533081
ES2004a,151,0.19494280505719497,0.2581397418602581,0.25446074553925446,0.2924567075432925
ES2004a,152,0.198047801952198,0.2577377422622577,0.2726167273832726,0.2715977284022716
ES2004a,153,0.180627,0.28334,0.267984,0.268049
ES2004a,154,0.186554,0.211384,0.200011,0.402051
ES2004a,155,0.178341,0.194379,0.204629,0.422651
ES2004a,156,0.188428,0.213365,0.201824,0.396383
ES2004a,157,0.18348,0.205569,0.208495,0.402456
ES2004a,158,0.25,0.25,0.25,0.25
ES2004a,159,0.19312980687019315,0.24913375086624914,0.24946075053924946,0.3082756917243083
ES2004a,160,0.201703,0.210772,0.198649,0.388876
ES2004a,161,0.21328,0.243996,0.224831,0.317893
ES2004a,162,0.25,0.25,0.25,0.25
ES2004a,163,0.25,0.25,0.25,0.25
ES2004a,164,0.25,0.25,0.25,0.25
ES2004a,165,0.25,0.25,0.25,0.25
ES2004a,166,0.25,0.25,0.25,0.25
ES2004a,167,0.2044467955532044,0.20813279186720812,0.2002157997842002,0.38720461279538715
ES2004a,168,0.211901,0.257665,0.261226,0.269208
ES2004a,169,0.2042242042242042,0.20854820854820855,0.19786219786219786,0.38936538936538934
ES2004a,170,0.25,0.25,0.25,0.25
ES2004a,171,0.25,0.25,0.25,0.25
ES2004a,172,0.25,0.25,0.25,0.25
ES2004a,173,0.185525,0.218208,0.204999,0.391268
ES2004a,174,0.215599,0.28403,0.257015,0.243356
ES2004a,175,0.19022,0.24632,0.231694,0.331766
ES2004a,176,0.1769288230711769,0.2165127834872165,0.20360179639820358,0.4029565970434029
ES2004a,177,0.179883,0.205893,0.202846,0.411378
ES2004a,178,0.183425,0.211443,0.203895,0.401237
ES2004a,179,0.25,0.25,0.25,0.25
ES2004a,180,0.182313,0.199291,0.194985,0.423411
ES2004a,181,0.25,0.25,0.25,0.25
ES2004a,182,0.1838281838281838,0.2058002058002058,0.20277220277220276,0.40759940759940755
ES2004a,183,0.25,0.25,0.25,0.25
ES2004a,184,0.193016,0.216968,0.202511,0.387505
ES2004a,185,0.221661,0.264954,0.243277,0.270108
ES2004a,186,0.211777,0.273892,0.236896,0.277435
ES2004a,187,0.177333,0.244538,0.243783,0.334346
ES2004a,188,0.25,0.25,0.25,0.25
ES2004a,189,0.25,0.25,0.25,0.25
ES2004a,190,0.25,0.25,0.25,0.25
ES2004a,191,0.25,0.25,0.25,0.25
ES2004a,192,0.25,0.25,0.25,0.25
ES2004a,193,0.25,0.25,0.25,0.25
ES2004a,194,0.25,0.25,0.25,0.25
ES2004a,195,0.25,0.25,0.25,0.25
ES2004a,196,0.18700981299018699,0.25092574907425086,0.23429176570823426,0.3277726722273277
ES2004a,197,0.20406020406020406,0.29395429395429395,0.26998126998127003,0.232004232004232
ES2004a,198,0.206158,0.290545,0.272899,0.230398
ES2004a,199,0.212871,0.287449,0.262997,0.236683
ES2004a,200,0.215874,0.266214,0.251218,0.266694
ES2004a,201,0.22434,0.269079,0.244991,0.26159
ES2004a,202,0.22331177668822333,0.28143871856128144,0.26434473565526434,0.23090476909523092
ES2004a,203,0.226581,0.267531,0.259517,0.246371
ES2004a,204,0.17230917230917228,0.27225727225727225,0.31406431406431407,0.24136924136924134
ES2004a,205,0.17054282945717053,0.27088672911327083,0.313054686945313,0.24551575448424548
ES2004a,206,0.17064517064517062,0.25656825656825655,0.31965831965831965,0.2531282531282531
ES2004a,207,0.164561,0.276802,0.326245,0.232392
ES2004a,208,0.183549,0.291156,0.275159,0.250136
ES2004a,209,0.194128,0.252063,0.280816,0.272993
ES2004a,210,0.178237,0.265458,0.271405,0.2849
ES2004a,211,0.179947,0.247993,0.273055,0.299005
ES2004a,212,0.181324,0.273412,0.263926,0.281338
ES2004a,213,0.179232,0.249361,0.273581,0.297826
ES2004a,214,0.17434282565717435,0.268006731993268,0.2706917293082707,0.286958713041287
ES2004a,215,0.172928,0.282187,0.269107,0.275778
ES2004a,216,0.181637,0.275605,0.268712,0.274046
ES2004a,217,0.19877,0.242284,0.260791,0.298155
ES2004a,218,0.183792,0.245921,0.255452,0.314835
ES2004a,219,0.193467,0.288488,0.26575,0.252295
ES2004a,220,0.190827,0.288765,0.278804,0.241604
ES2004a,221,0.185984,0.275936,0.258743,0.279337
ES2004a,222,0.179247,0.253383,0.255018,0.312352
ES2004a,223,0.1726418273581726,0.2892437107562892,0.25703574296425696,0.28107871892128106
ES2004a,224,0.167439,0.292005,0.290523,0.250033
ES2004a,225,0.171594,0.268772,0.295661,0.263973
ES2004a,226,0.1718908281091719,0.27695772304227695,0.2750617249382751,0.27608972391027614
ES2004a,227,0.17380517380517382,0.25581625581625583,0.2898102898102899,0.2805682805682806
ES2004a,228,0.188798,0.296329,0.275331,0.239542
ES2004a,229,0.17525017525017525,0.30301630301630306,0.2838022838022838,0.23793123793123794
ES2004a,230,0.180929,0.256439,0.256079,0.306553
ES2004a,231,0.176713,0.274039,0.24466,0.304588
ES2004a,232,0.176081,0.264902,0.25491,0.304107
ES2004a,233,0.17663717663717662,0.2812112812112812,0.26488026488026484,0.27727127727127726
