meeting_id,segment_id,p_happy,p_angry,p_sad,p_neutral
ES2002d,0,0.189983,0.287786,0.259681,0.26255
ES2002d,1,0.211348,0.281964,0.256564,0.250124
ES2002d,2,0.253523,0.263374,0.246588,0.236515
ES2002d,3,0.251745,0.27794,0.263798,0.206517
ES2002d,4,0.20148279851720144,0.29193770806229186,0.276024723975276,0.23055476944523054
ES2002d,5,0.227804,0.276157,0.272906,0.223133
ES2002d,6,0.21491,0.279208,0.269656,0.236226
ES2002d,7,0.194837,0.271908,0.285613,0.247642
ES2002d,8,0.207002792997207,0.2817687182312818,0.2808797191202809,0.23034876965123036
ES2002d,9,0.2025047974952025,0.28275071724928275,0.28233471766528234,0.23240976759023244
ES2002d,10,0.209769,0.279587,0.27185,0.238794
ES2002d,11,0.21400678599321402,0.27004672995327006,0.25933574066425935,0.2566107433892566
ES2002d,12,0.19732080267919733,0.2655597344402656,0.2630727369272631,0.27404672595327406
ES2002d,13,0.2284052284052284,0.25448125448125447,0.267008267008267,0.2501052501052501
ES2002d,14,0.22323177676822326,0.26154673845326154,0.25606874393125606,0.2591527408472592
ES2002d,15,0.22622177377822625,0.27712972287027715,0.2486077513922486,0.24804075195924807
ES2002d,16,0.2248117751882248,0.27601072398927595,0.2578127421872578,0.24136475863524132
ES2002d,17,0.22432322432322432,0.26727026727026726,0.25629125629125626,0.2521152521152521
ES2002d,18,0.191591,0.267288,0.274748,0.266373
ES2002d,19,0.191182,0.287785,0.26969,0.251343
ES2002d,20,0.1923888076111924,0.25412374587625414,0.26022873977126026,0.2932587067412933
ES2002d,21,0.190091,0.262212,0.253163,0.294534
ES2002d,22,0.191265,0.274162,0.267953,0.26662
ES2002d,23,0.23627376372623626,0.2611167388832611,0.2511557488442511,0.2514537485462514
ES2002d,24,0.18372,0.260667,0.274101,0.281512
ES2002d,25,0.19102,0.284189,0.288632,0.236159
ES2002d,26,0.18772681227318774,0.28224371775628226,0.27086572913427087,0.2591637408362592
ES2002d,27,0.190169,0.277356,0.273096,0.259379
ES2002d,28,0.188241,0.271767,0.273276,0.266716
ES2002d,29,0.177452,0.284938,0.256359,0.281251
