meeting_id,segment_id,p_happy,p_angry,p_sad,p_neutral
ES2003c,0,0.182657,0.285753,0.279412,0.252178
ES2003c,1,0.200979,0.280563,0.260848,0.25761
ES2003c,2,0.2119112119112119,0.2768762768762769,0.2638142638142638,0.24739824739824742
ES2003c,3,0.21336478663521338,0.28282671717328284,0.2511077488922511,0.25270074729925274
ES2003c,4,0.1919231919231919,0.263047263047263,0.26100526100526095,0.284024284024284
ES2003c,5,0.177911,0.238553,0.272052,0.311484
ES2003c,6,0.185467,0.255105,0.269771,0.289657
ES2003c,7,0.199694,0.276103,0.263242,0.260961
ES2003c,8,0.205377,0.250905,0.235169,0.308549
ES2003c,9,0.19620980379019623,0.25554174445825556,0.2562157437842562,0.292032707967292
ES2003c,10,0.181498,0.274412,0.258133,0.285957
ES2003c,11,0.189507,0.241528,0.22261,0.346355
ES2003c,12,0.181487,0.219507,0.23533,0.363676
ES2003c,13,0.180237,0.239227,0.272529,0.308007
ES2003c,14,0.176001,0.249847,0.276762,0.29739
ES2003c,15,0.174085,0.253253,0.288542,0.28412
ES2003c,16,0.18086981913018088,0.22315877684122318,0.27262472737527266,0.3233466766533234
ES2003c,17,0.17866882133117867,0.23731976268023736,0.2680667319332681,0.31594468405531595
ES2003c,18,0.18277181722818278,0.23285476714523287,0.2630937369062631,0.3212796787203213
ES2003c,19,0.178867,0.222722,0.243985,0.354426
ES2003c,20,0.178904,0.224461,0.268853,0.327782
ES2003c,21,0.18728,0.239174,0.271158,0.302388
ES2003c,22,0.1847818152181848,0.28131771868228134,0.2727417272582727,0.2611587388412612
ES2003c,23,0.20149620149620148,0.2512942512942513,0.2586792586792587,0.2885302885302885
ES2003c,24,0.178888,0.243513,0.285337,0.292262
ES2003c,25,0.181943,0.234974,0.264678,0.318405
ES2003c,26,0.183176,0.217423,0.275264,0.324137
ES2003c,27,0.181419,0.229158,0.284279,0.305144
ES2003c,28,0.18146918146918148,0.2298032298032298,0.2844152844152844,0.3043123043123043
ES2003c,29,0.19618280381719616,0.2376437623562376,0.2512407487592512,0.3149326850673149
ES2003c,30,0.199032,0.249574,0.257571,0.293823
ES2003c,31,0.17881400000000003,0.23785900000000001,0.28197000000000005,0.30135700000000004
ES2003c,32,0.17705617705617704,0.24342424342424343,0.28109128109128106,0.2984282984282985
ES2003c,33,0.18292181707818295,0.22290877709122292,0.27955972044027955,0.31460968539031464
ES2003c,34,0.18587,0.224625,0.287449,0.302056
